files,time.usec,c_tp.fps,i_tp.fps
1530000,2195769462,696.794462,677.225137
1540000,2245047546,685.954292,752.155933
1550000,2246533165,689.951978,733.751742
1560000,2291659278,680.729467,403.357556
1570000,2294713197,684.181362,404.270164
1580000,2298721210,687.338679,745.244446
1590000,2299091439,691.577539,761.060000
1600000,2304098289,694.414821,3215.689736
1610000,2353717954,684.024183,677.911444
1620000,2362498138,685.714826,627.186057
1630000,2363464484,689.665536,621.378094
1640000,2370982793,691.696289,598.045849
1650000,2425581935,680.24913,556.607071
1660000,2440452213,680.201805,513.122630
1670000,2441961060,683.876589,509.576367
1680000,2445709128,686.917336,535.286522
1690000,2479880060,681.484571,736.673688
1700000,2515990620,675.678195,529.531951
1710000,2515998885,679.65054,540.264385
1720000,2519322764,682.723161,543.377588
1730000,2557034720,676.564924,518.439197
1740000,2558528006,680.078544,940.349273
1750000,2599973963,673.083663,476.331799
1760000,2599996430,676.924006,495.824747
1770000,2627086704,673.750127,571.004527
1780000,2627993128,677.322928,575.828543
1790000,2643206119,677.207875,925.237224
1800000,2674562065,673.007377,536.440144
1810000,2695411817,671.511488,585.436280
1820000,2695694065,675.150798,590.833772
1830000,2698393034,678.181413,724.809495
1840000,2698598497,681.835405,1664.140501
1850000,2748874380,673.002744,748.187101
1860000,2759977426,673.918555,622.245001
1870000,2776332688,673.550403,513.217572
1880000,2777355610,676.902876,507.890633
1890000,2835208738,666.617584,463.314964
1900000,2837041431,669.711756,519.049068
1910000,2839346131,672.690088,634.785184
1920000,2839860043,676.089656,639.954609
1930000,2881460763,669.79916,864.826999
1940000,2903891338,668.069075,598.355357
1950000,2906077851,671.007488,599.415091
1960000,2940405940,666.574629,397.828267
1970000,2941394624,669.750323,667.402355
1980000,2986071447,663.078575,486.735787
1990000,2986283605,666.380111,498.717336
2000000,3026169198,660.901579,466.400192
2010000,3026186074,664.202382,471.745677
2020000,3077829774,656.306602,435.927739
2030000,3078272707,659.460741,434.834118
2040000,3121033097,653.629723,421.656715
2050000,3121076206,656.824718,421.540145
2060000,3130545204,658.032344,758.791117
2070000,3146375753,657.899807,587.345242
2080000,3166551686,656.865956,878.761861
2090000,3213405867,650.400256,433.230227
2100000,3223324847,651.501198,431.129057
2110000,3224579742,654.348836,511.482861
2120000,3227426965,656.870015,657.081177
2130000,3285452905,648.312443,555.192845
2140000,3287619367,650.926936,622.137003
2150000,3288994353,653.695254,620.977126
2160000,3318991890,650.800023,436.848498
2170000,3319464530,653.719894,1176.068477
2180000,3354301192,649.911822,599.863606
2190000,3359256697,651.929935,569.294984
2200000,3377514242,651.366609,683.499529
2210000,3392135526,651.506988,550.425922
2220000,3426982361,647.800241,550.348881
2230000,3452173346,645.969879,430.493355
2240000,3465266548,646.41492,455.828477
2250000,3470517158,648.318362,510.323643
2260000,3473325948,650.673169,863.118343
2270000,3554648292,638.60045,390.339313
2280000,3554775740,641.390672,446.881478
2290000,3554966812,644.169164,473.654990
2300000,3584022417,641.737058,361.348473
2310000,3609998003,639.889551,722.677667
2320000,3610842738,642.509289,713.432169
2330000,3648614322,638.598601,427.133621
2340000,3650997629,640.920712,597.235885
2350000,3719402097,631.821981,365.617031
2360000,3719406516,634.509831,368.447016
2370000,3719945228,637.106155,560.766745
2380000,3725886866,638.774092,534.122146
2390000,3789589065,630.675242,569.906368
2400000,3789725432,633.291262,568.836983
2410000,3790325890,635.829232,568.337934
2420000,3797890816,637.19578,555.525079
2430000,3848363485,631.437235,680.568179
2440000,3848658490,633.987143,678.736203
2450000,3849163773,636.501886,679.834113
2460000,3862688321,636.862153,617.307719
2470000,3911456310,631.478356,633.986511
2480000,3911940927,633.956403,632.086909
2490000,3912412732,636.435921,632.421476
2500000,3930971824,635.975049,585.793028
2510000,3981946524,630.344979,567.454654
2520000,3983737137,632.571857,557.132473
2530000,3983743437,635.081059,560.768326
2540000,4002710018,634.570076,557.583036
2550000,4070890749,626.398535,449.720035
2560000,4076329861,628.015908,431.999387
2570000,4076334366,630.468399,432.007762
2580000,4109555959,627.805054,374.370796
2590000,4162845935,622.170515,434.994498
2600000,4163220439,624.516534,460.349107
2610000,4163499514,626.876499,458.899009
2620000,4165559979,628.967057,714.234442
2630000,4224848410,622.507542,645.135537
2640000,4225926700,624.715048,637.894835
2650000,4226958962,626.928254,630.323794
2660000,4227804919,629.168103,642.622517
2670000,4285355932,623.052097,661.074833
2680000,4285716524,625.333007,669.010165
2690000,4286909805,627.491625,667.213303
2700000,4287484588,629.739873,670.245004
2710000,4348892036,623.147224,629.563311
2720000,4354910616,624.58228,578.084036
2730000,4387791274,622.180917,396.504932
2740000,4387836229,624.453571,398.598365
2750000,4424096116,621.595898,531.886036
2760000,4426215330,623.557553,560.972729
2770000,4468399148,619.90881,496.229438
2780000,4495689455,618.370114,370.874396
2790000,4538447518,614.747662,349.798947
2800000,4582107550,611.072518,256.587532
2810000,4584737882,612.903087,343.823580
2820000,4627178163,609.44271,304.208632
2830000,4690069445,603.402579,263.814085
2840000,4696341515,604.726039,350.158554
2850000,4740373568,601.21844,257.010465
2860000,4741284054,603.212119,350.551577
2870000,4823748539,594.972971,299.224051
2880000,4823751239,597.045713,313.947780
2890000,4827061993,598.707869,461.422618
2900000,4907610092,590.91899,240.491510
2910000,4915134294,592.04893,437.704979
2920000,4917177276,593.836634,428.146171
2930000,4970099812,589.525384,279.646322
2940000,4982000882,590.124344,537.700971
2950000,5053857857,583.712499,288.343228
2960000,5054406514,585.627609,291.483073
