files,time.usec,c_tp.fps,i_tp.fps
1440000,155991648,9231.263458,7481.104600
1450000,157199378,9223.955072,10416.520184
1460000,157439095,9273.427289,9847.188861
1470000,157639129,9325.095928,10096.790357
1480000,160169393,9240.217324,9574.543205
1490000,160993221,9255.048074,10543.398870
1500000,161468119,9289.759547,9927.962703
1510000,161608372,9343.575344,10077.488327
1520000,163847656,9276.910254,10874.698193
1530000,165198570,9261.581381,9511.695700
1540000,165496298,9305.344099,9930.045313
1550000,165592642,9360.319283,10039.480256
1560000,168818575,9240.689302,8046.801809
1570000,170416738,9212.71008,7665.525525
1580000,170689915,9256.551566,7701.761605
1590000,170782330,9310.096659,7707.592441
1600000,173522541,9220.70407,8503.462823
1610000,175391420,9179.468414,8040.714964
1620000,175655456,9222.599952,8055.517012
1630000,175775625,9273.185631,8010.742406
1640000,177910937,9218.095456,9114.947694
1650000,178951101,9220.395911,11236.961964
1660000,179186582,9264.086526,11327.831406
1670000,179216555,9318.335575,11624.764235
1680000,181599408,9251.131479,10844.602004
1690000,183074493,9231.214968,9700.751226
1700000,183476695,9265.481919,9323.763733
1710000,184770981,9254.700012,7201.464202
1720000,188052961,9146.359573,6198.136127
1730000,191145812,9050.682209,4955.819489
1740000,191820345,9070.987752,4794.064948
1750000,191990786,9115.020759,5540.315840
1760000,194413134,9052.886314,6289.137104
1770000,195792539,9040.181046,8608.209606
1780000,196113809,9076.362389,9316.486641
1790000,196240549,9121.458379,9412.289579
1800000,198190364,9082.177174,10589.770811
1810000,200291660,9036.821603,8890.625524
1820000,200529261,9075.982183,9059.095196
1830000,200571349,9123.935244,9236.168837
1840000,202806357,9072.69391,8665.524406
1850000,204529582,9045.14634,9438.588063
1860000,204917311,9076.831972,9115.666412
1870000,205148464,9115.34975,8739.129342
1880000,210512701,8930.577543,5190.528738
1890000,229267213,8243.655843,1616.969709
1900000,231441276,8209.425876,1508.070155
1910000,233041690,8195.958414,1434.039935
1920000,244420594,7855.311897,1179.666339
1930000,247195797,7807.576113,2231.074133
1940000,247797457,7828.974613,2445.558655
1950000,247862719,7867.258166,2698.867940
1960000,250930584,7810.925112,6144.402680
1970000,252914850,7789.182802,6994.164943
1980000,253196527,7820.012476,7408.683347
1990000,253399619,7853.208335,7224.259062
2000000,255530640,7826.85004,8695.546315
2010000,257221386,7814.280264,9288.207506
2020000,257656245,7839.903124,8969.176975
2030000,257686341,7877.794345,9331.139271
2040000,259605442,7858.078722,9816.427890
2050000,261677267,7834.077539,8976.900415
2060000,262008101,7862.352317,9191.480600
2070000,262106529,7897.55222,9049.388850
2080000,266249603,7812.218221,6020.323710
2090000,268655561,7779.477902,5732.060014
2100000,269301808,7797.942448,5484.179718
2110000,269433940,7831.23314,5458.954056
2120000,272236970,7787.333219,6680.732950
2130000,274401013,7762.362014,6962.028401
2140000,274923301,7783.989179,7115.547418
2150000,275215650,7812.055746,6918.368441
2160000,277981244,7770.308417,6963.456130
2170000,280330734,7740.856556,6745.679940
2180000,280728364,7765.513855,6890.536761
2190000,280961893,7794.651355,6961.070042
2200000,283178994,7768.937833,7695.637535
2210000,286030039,7726.461206,7018.399612
2220000,286243669,7755.630047,7252.545417
2230000,286412670,7785.968407,7338.403314
2240000,288444153,7765.801375,7597.111502
2250000,290738635,7738.909554,8495.101300
2260000,291208808,7760.754269,8056.169223
2270000,291650030,7783.301102,7637.435655
2280000,297715783,7658.310812,4314.236008
2290000,300154482,7629.404648,4248.157388
2300000,301201934,7636.073147,4002.751491
2310000,301539368,7660.691257,4044.760124
2320000,303730755,7638.344033,6650.072519
2330000,308376294,7555.704006,4865.107594
2340000,309619379,7557.666473,4752.035802
2350000,311447816,7545.405295,4036.959169
2360000,322468457,7318.545268,2134.733491
2370000,336936025,7033.976257,1400.573416
2380000,338105147,7039.230314,1404.209990
2390000,340217723,7024.913279,1390.341651
2400000,352336814,6811.664023,1339.209920
2410000,363430404,6631.25587,1509.754201
2420000,363831681,6651.427367,1554.814963
2430000,364218023,6671.827989,1666.645834
2440000,366646654,6654.908679,2795.279332
2450000,369627602,6628.292873,6454.529934
2460000,369963457,6649.305366,6523.395506
2470000,370512227,6666.446665,6355.052998
2480000,372862589,6651.243845,6435.073726
2490000,375801293,6625.842024,6479.106259
2500000,376029812,6648.409036,6593.745338
2510000,377113997,6655.812354,6058.981152
2520000,378723446,6653.931851,6824.940448
2530000,380957785,6641.155791,7757.211686
2540000,381021467,6666.291062,8013.374322
2550000,382879670,6660.055886,6937.611620
2560000,384978315,6649.725193,6395.018025
2570000,387175693,6637.813392,6433.031817
2580000,387178459,6663.593855,6496.678898
2590000,388079361,6673.892663,7692.764820
2600000,390663925,6655.336809,7035.304919
2610000,393566345,6631.664605,6259.142260
2620000,393674299,6655.247769,6157.787138
2630000,394406225,6668.25175,6322.247483
2640000,396474560,6658.687004,6883.929209
2650000,398880655,6643.591176,7526.847324
2660000,399321650,6661.296727,7082.966864
2670000,400157466,6672.37332,6955.020664
2680000,408490105,6560.746435,3329.020864
2690000,417646066,6440.860382,2131.581344
2700000,419112959,6442.177322,2021.089156
2710000,421711261,6426.197853,1855.821678
2720000,434683443,6257.427201,1527.105862
