files,time.usec,c_tp.fps,i_tp.fps
1440000,75072815,19181.377440,14035.831372
1450000,77554850,18696.445161,12205.608355
1460000,77602181,18813.904212,12276.675759
1470000,77636580,18934.373462,12264.314371
1480000,78248151,18914.184950,12597.092087
1490000,80068178,18609.140825,15915.153136
1500000,80093903,18728.017287,16053.155208
1510000,80120782,18846.545956,16101.750180
1520000,80550519,18870.145331,17373.417282
1530000,82477310,18550.556511,16603.490386
1540000,82516186,18663.005098,16513.347119
1550000,82549230,18776.674234,16471.425371
1560000,83222796,18744.864087,14968.508130
1570000,85152058,18437.604879,14954.679843
1580000,85176122,18549.799673,15037.955800
1590000,85211765,18659.395214,15023.276689
1600000,85847064,18637.795231,15242.345675
1610000,87919960,18312.110242,14451.378698
1620000,87961836,18417.078061,14358.975832
1630000,87994324,18523.922066,14375.256733
1640000,88673847,18494.742875,14150.361029
1650000,91154257,18101.184238,12367.448011
1660000,91156106,18210.518997,12522.422964
1670000,91176186,18316.186202,12571.255447
1680000,91773159,18306.006008,12906.090126
1690000,94084916,17962.496773,13648.807316
1700000,94090029,18067.801850,13633.622968
1710000,94100476,18172.065357,13678.533935
1720000,94463371,18208.115821,14868.716666
1730000,96813739,17869.364595,14658.334381
1740000,96816267,17972.186430,14672.233312
1750000,96836265,18071.742028,14621.010612
1760000,97369529,18075.469996,13763.876568
1770000,99617107,17768.032553,14268.551257
1780000,99627214,17866.604199,14230.079756
1790000,99637445,17965.133490,14279.696414
1800000,100782072,17860.319443,11721.464023
1810000,103283767,17524.535099,10909.110744
1820000,103284318,17621.261729,10937.616212
1830000,103371918,17703.067094,10711.015985
1840000,103722229,17739.688182,13604.715667
1850000,106554576,17361.994852,12229.390343
1860000,106581152,17451.490860,12132.852306
1870000,106636242,17536.251887,12253.685602
1880000,107476468,17492.201177,10654.622681
1890000,110075257,17170.071200,11361.438313
1900000,110557298,17185.658788,10059.992767
1910000,110640930,17263.050844,9988.293720
1920000,111466379,17224.924836,10025.286278
1930000,114203096,16899.716974,9690.300421
1940000,114355994,16964.567682,10529.929218
1950000,114369259,17050.036147,10728.666918
1960000,114954131,17050.278950,11468.705344
1970000,121076386,16270.720205,5819.629319
1980000,121261395,16328.362378,5792.567296
1990000,121468782,16382.810194,5634.181339
2000000,122041006,16387.934396,5644.236705
2010000,123735318,16244.351512,15043.634061
2020000,123816702,16314.438742,15653.696405
2030000,123941449,16378.701527,16176.864899
2040000,124307433,16410.925323,17648.924938
2050000,126666927,16184.177264,13644.384364
2060000,127031398,16216.463272,12442.856183
2070000,127141370,16281.089310,12500.308601
2080000,127432493,16322.367640,12799.754245
2090000,131383053,15907.683314,8481.537601
2100000,131824856,15930.227908,8344.706473
2110000,132268725,15952.372717,7801.293259
2120000,133841875,15839.586826,6240.851302
2130000,136914387,15557.167122,7231.528597
2140000,137295126,15586.860673,7312.253326
2150000,137378593,15650.182121,7827.990860
2160000,137970422,15655.529415,9688.638642
2170000,140238751,15473.611855,12032.376719
2180000,140585020,15506.630792,12158.446442
2190000,140623827,15573.463237,12325.767572
2200000,140852461,15619.180413,13879.062705
2210000,144673265,15275.800957,9020.154181
2220000,145330759,15275.499937,8428.613542
2230000,145345310,15342.772326,8471.914439
2240000,145838419,15359.464367,8022.530475
2250000,147957525,15207.067028,12179.303709
2260000,148090927,15260.894410,14491.871509
2270000,148286966,15308.155944,13597.783017
2280000,148826616,15319.840370,13385.998313
2290000,151585513,15106.984531,11025.394792
2300000,152063830,15125.227347,10068.204535
2310000,152106193,15186.758372,10473.323529
2320000,152796767,15183.567333,10075.183538
2330000,155405657,14993.019205,10470.809477
2340000,155645538,15034.160504,11167.856229
2350000,155870059,15076.660746,10627.370900
2360000,156476398,15082.146766,10870.655237
2370000,159490883,14859.783553,9791.379963
2380000,159614805,14910.897520,10077.427394
2390000,159752702,14960.623326,10302.260599
2400000,160651553,14939.164640,9580.482641
2410000,162985361,14786.604056,11446.630942
2420000,163146258,14833.316005,11326.782489
2430000,163808655,14834.381004,9862.047218
2440000,164611220,14822.804910,10101.859576
2450000,168174514,14568.200268,7708.387091
2460000,168278679,14618.607744,7793.592926
2470000,168866242,14626.961379,7908.909921
2480000,169856803,14600.533839,7625.463175
2490000,172490231,14435.600124,9268.448325
2500000,172567529,14487.082329,9326.509437
2510000,172960211,14512.008198,9770.469684
2520000,173751266,14503.491445,10270.992432
2530000,175960580,14378.220395,11526.218256
2540000,176001185,14431.721014,11649.390620
2550000,176178672,14473.942680,12428.300358
2560000,177161664,14450.078771,11728.836341
2570000,181873822,14130.675716,6764.478775
2580000,181928731,14181.377432,6748.155139
2590000,182279464,14208.951152,6556.525776
2600000,183062754,14202.779884,6778.408735
2610000,185190345,14093.607310,12060.823941
2620000,185342495,14135.991857,11717.271610
2630000,185396062,14185.846083,12834.507370
2640000,186246849,14174.736454,12562.439249
2650000,188909285,14027.897041,10755.752983
2660000,189094169,14067.065177,10661.907191
2670000,189327349,14102.558421,10174.785000
2680000,190099945,14097.847319,10381.262237
2690000,192898228,13945.177350,10027.719123
2700000,193314583,13966.871811,9477.743179
2710000,193389840,14013.145675,9846.175659
2720000,194448284,13988.295212,9198.914804
2730000,198342978,13764.036557,7346.526470
2740000,198458946,13806.381900,7775.501068
