files,time.usec,c_tp.fps,i_tp.fps
1530000,7595858108,201.425564,201.724325
1540000,7595861444,202.741981,229.720025
1550000,7595888424,204.057763,229.688815
1560000,7670592078,203.374131,194.549483
1570000,7781773239,201.753502,215.151934
1580000,7781777028,203.038457,215.151410
1590000,7824079715,203.218788,175.291528
1600000,7824080981,204.496861,260.605159
1610000,7988379394,201.542756,193.605074
1620000,7988394443,202.794192,193.594523
1630000,7988423342,204.04527,243.392462
1640000,8017388400,204.555389,206.924288
1650000,8160898318,202.183624,231.858622
1660000,8184728058,202.816757,203.734852
1670000,8189161218,203.928089,199.264836
1680000,8230132289,204.127946,188.019502
1690000,8369042861,201.934681,192.174147
1700000,8369052908,203.129317,217.008179
1710000,8388039916,203.861691,201.127624
1720000,8433109431,203.957984,197.066525
1730000,8551138055,202.312252,219.665325
1740000,8572946808,202.964049,196.180464
1750000,8573646422,204.113852,215.509687
1760000,8640251028,203.697785,193.104623
1770000,8703378050,203.369311,262.743046
1780000,8775334336,202.841274,197.640637
1790000,8799298775,203.425301,177.263828
1800000,8828639891,203.881914,212.326776
1810000,8855082997,204.402376,263.669714
1820000,8897115870,204.560672,328.457022
1830000,9031634551,202.62113,172.164617
1840000,9052783870,203.252395,178.456723
1850000,9052824617,204.356107,202.284173
1860000,9096344867,204.477736,200.773987
1870000,9205301632,203.143805,230.325746
1880000,9230967660,203.662289,224.487312
1890000,9231032446,204.744162,224.457030
1900000,9291833877,204.480625,204.615083
1910000,9401061330,203.16855,204.332150
1920000,9401064793,204.232185,235.159754
1930000,9419498402,204.894137,212.239923
1940000,9462149916,205.0274,234.857505
1950000,9526283642,204.696823,319.431892
1960000,9594445175,204.284872,206.846215
1970000,9618579675,204.811944,200.922967
1980000,9637915502,205.438614,227.575835
1990000,9751555951,204.069998,177.562880
2000000,9770698434,204.693658,226.946158
2010000,9816575720,204.755717,202.024237
2020000,9816582849,205.774253,223.879745
2030000,9930740286,204.415778,223.233800
2040000,9947351167,205.079721,226.432953
2050000,9969960340,205.617668,260.782339
2060000,10032570216,205.331232,185.196017
2070000,10104546023,204.858288,230.142000
2080000,10150482175,204.916374,196.917253
2090000,10150594780,205.899265,221.441714
2100000,10227247593,205.333838,205.468147
2110000,10323678728,204.384508,182.537791
2120000,10342603153,204.977409,208.202146
2130000,10342612479,205.944098,208.314130
2140000,10428293920,205.21094,198.959119
2150000,10468251568,205.382913,276.677141
2160000,10517381572,205.374312,228.861207
2170000,10546093894,205.763387,196.578149
2180000,10587237122,205.9083,251.662226
2190000,10678124177,205.092202,190.591808
2200000,10698387585,205.638465,220.987134
2210000,10723468839,206.090029,225.510993
2220000,10796857551,205.615383,190.821096
2230000,10884910088,204.870778,193.436776
2240000,10909061595,205.333885,189.866799
2250000,10909062483,206.250537,215.524622
2260000,10972926075,205.961471,227.184275
2270000,11050702058,205.416813,241.266208
2280000,11097954783,205.443259,211.759886
2290000,11097985900,206.343747,211.726003
2300000,11210503504,205.164737,168.366162
2310000,11235654767,205.595495,216.271501
2320000,11269051890,205.873575,233.785367
2330000,11294045706,206.303397,204.019380
2340000,11393615634,205.378176,218.445386
2350000,11393631560,206.255572,253.201747
2360000,11500096832,205.215663,173.126491
2370000,11500847046,206.071778,193.422344
2380000,11558760811,205.904425,242.211130
2390000,11607517487,205.901047,187.015577
2400000,11654425259,205.930361,259.187505
2410000,11678887131,206.355278,224.668507
2420000,11746662448,206.015965,212.877336
2430000,11804743107,205.849461,202.813407
2440000,11851257372,205.885327,203.218872
2450000,11851288063,206.728584,232.017307
2460000,11919795798,206.379374,231.035788
2470000,11982592848,206.132348,224.908958
2480000,12024780239,206.240775,230.517169
2490000,12064343101,206.393334,187.744915
2500000,12144539395,205.853834,177.980599
2510000,12144549021,206.677086,246.980398
2520000,12255610251,205.620116,173.287692
