files c_tp.fps
1240000 18081.798
1250000 17606.200177
1260000 17667.33989
1270000 17797.352312
1280000 17840.376686
1290000 17294.068433
1300000 17369.706657
1310000 17491.762682
1320000 17558.53727
1330000 17107.413229
1340000 17173.10605
1350000 17285.604408
1360000 17295.693445
1370000 16942.513249
1380000 16994.731695
1390000 17109.009649
1400000 17128.673063
1410000 16680.774343
1420000 16762.93332
1430000 16789.533963
1440000 16874.552363
1450000 16491.697715
1460000 16570.549158
1470000 16634.79425
1480000 16712.469372
1490000 16301.464091
1500000 16338.389037
1510000 16382.034246
1520000 16449.671866
1530000 16072.68197
1540000 16153.969398
1550000 16213.02772
1560000 16247.22934
1570000 15871.836277
1580000 15920.4017
1590000 16002.753842
1600000 16078.355615
1610000 15791.510629
1620000 15840.612307
1630000 15923.576679
1640000 15991.716603
1650000 15638.386073
1660000 15702.277701
1670000 15749.123516
1680000 15819.293945
1690000 15522.839167
1700000 15568.803916
1710000 15642.015981
1720000 15709.769821
1730000 15409.153828
1740000 15484.940135
1750000 15561.151069
1760000 15611.070474
1770000 15347.525997
1780000 15384.656339
1790000 15454.354571
1800000 15511.57083
1810000 15008.771259
1820000 14986.456525
1830000 15060.607836
1840000 15080.528135
1850000 14918.054201
1860000 14962.693781
1870000 15034.471632
1880000 15063.79296
1890000 14911.256368
1900000 14956.708319
1910000 15027.964445
1920000 15037.215935
1930000 14715.969587
1940000 14741.353119
1950000 14814.207953
1960000 14795.401191
1970000 14498.42372
1980000 14523.520375
1990000 14596.691614
2000000 14626.120739
2010000 14385.191618
2020000 14430.648514
2030000 14501.94699
2040000 14476.406884
2050000 14223.341908
2060000 14244.623979
2070000 14309.796617
2080000 14304.820456
2090000 14046.46289
2100000 14104.272321
2110000 14155.303212
2120000 14172.510214
2130000 13912.931243
2140000 13971.461058
2150000 14021.491529
2160000 14062.227178
2170000 13751.515265
2180000 13807.908619
2190000 13854.070696
2200000 13899.632498
2210000 13645.878704
2220000 13697.065784
2230000 13737.653038
2240000 13762.421638
2250000 13531.133487
2260000 13575.719516
2270000 13595.721576
2280000 13623.415688
2290000 13386.751421
2300000 13433.799541
2310000 13434.606382
2320000 13450.402389
2330000 13216.149236
2340000 13265.868267
2350000 13276.882515
2360000 13301.863529
2370000 12933.853778
2380000 12985.583198
2390000 12993.529451
2400000 13038.901961
2410000 12916.416491
2420000 12961.45359
2430000 12959.489431
2440000 13002.593469
2450000 12777.160936
2460000 12825.44535
2470000 12837.826628
2480000 12853.849702
2490000 12695.631653
2500000 12740.128295
2510000 12771.187777
2520000 12759.529462
2530000 12564.724596
2540000 12601.765833
2550000 12646.812005
2560000 12652.095923
2570000 12505.73226
2580000 12534.182915
2590000 12580.600116
2600000 12576.581708
2610000 12385.834108
2620000 12424.788004
2630000 12466.397135
2640000 12462.225296
2650000 12266.654328
2660000 12304.070058
2670000 12348.682734
2680000 12351.252438
2690000 12177.377252
2700000 12208.937185
2710000 12248.167728
2720000 12246.142034
2730000 12062.585039
2740000 12090.909857
2750000 12131.766317
2760000 12142.631681
2770000 11988.008962
2780000 12024.713156
2790000 12062.39214
2800000 12059.136282
2810000 11888.668182
2820000 11919.230426
2830000 11951.896278
2840000 11951.609851
2850000 11693.73464
2860000 11731.39485
2870000 11759.326768
2880000 11767.935623
2890000 11616.751362
2900000 11652.335065
2910000 11666.186295
2920000 11677.393512
2930000 11520.847859
2940000 11556.715797
2950000 11571.666443
2960000 11578.392429
