files,time.usec,c_tp.fps,i_tp.fps
10000,702149,14241.991372,14241.991372
20000,702226,28480.859438,28480.859438
30000,703103,42668.001701,42668.001701
40000,813741,49155.689587,49155.689587
50000,1661173,30099.213026,41709.070889
60000,1663149,36076.142306,41626.644383
70000,1666313,42008.914292,41527.808058
80000,1837365,43540.613868,39076.848530
90000,2831459,31785.73308,34179.679155
100000,2835414,35268.218327,34121.977539
110000,2839432,38740.142395,34097.137631
120000,3014475,39807.926753,33981.531038
130000,4053824,32068.486446,32723.450033
140000,4061453,34470.422285,32625.389568
150000,4080049,36764.264351,32242.021510
160000,4401474,36351.458625,28839.242134
170000,5725056,29694.032687,23934.438785
180000,5726102,31434.997141,24029.089616
190000,5755561,33011.551784,23873.299624
200000,5946450,33633.512432,25890.369818
210000,7373073,28482.018285,24271.594286
220000,7373082,29838.268447,24286.876586
230000,7411042,31034.772168,24162.161934
240000,7645992,31388.994391,23535.752573
250000,9162872,27284.021866,22348.878282
260000,9163948,28372.050998,22335.562795
270000,9212644,29307.547323,22202.462031
280000,9461800,29592.677926,22028.760750
290000,10980661,26410.067664,22004.754127
300000,10990679,27295.856789,21897.039028
310000,11027647,28111.164603,22038.531066
320000,11330713,28241.823793,21402.815433
330000,12899407,25582.571354,20846.948997
340000,12903502,26349.43599,20911.500960
350000,12957769,27010.822619,20724.078582
360000,13199511,27273.737641,21404.132496
370000,14967777,24719.769676,19338.899713
380000,15432688,24623.059832,15815.365102
390000,15436420,25264.925417,16137.810446
400000,15682814,25505.626733,16107.579301
410000,17633654,23250.994944,15004.443191
420000,17689757,23742.553388,17722.098881
430000,17693079,24303.288308,17725.318712
440000,18175741,24208.091434,16045.395633
450000,19784637,22744.920718,18596.148831
460000,19836335,23189.767666,18634.310051
470000,19843370,23685.492938,18602.133386
480000,20089216,23893.416249,20904.375547
490000,21844391,22431.387536,19419.794791
500000,21901196,22829.80345,19371.764007
510000,21922487,23263.783895,19238.936529
520000,22176383,23448.368474,19164.733823
530000,23739214,22325.928735,21110.151186
540000,23787255,22701.232235,21208.244281
550000,23795235,23113.871328,21358.986901
560000,24031167,23303.071382,21565.853490
570000,25950007,21965.311994,18093.055297
580000,25966276,22336.66468,18356.867602
590000,25980631,22709.225192,18303.318941
600000,26236624,22868.795924,18136.830598
610000,28071350,21730.340721,18855.979443
620000,28232710,21960.343162,17648.870428
630000,28235360,22312.447938,17740.491208
640000,28387409,22545.206574,18597.860781
650000,31852099,20406.818402,10579.914192
660000,31921768,20675.546542,10842.876420
670000,31922882,20988.079961,10847.392910
680000,32183985,21128.520909,10535.809108
690000,33853744,20381.792927,19983.563519
700000,33888030,20656.261223,20343.168916
710000,33892869,20948.359373,20304.702518
720000,34150606,21083.08122,20339.455340
730000,35917674,20324.255964,19380.502246
740000,35949018,20584.706931,19408.167345
750000,35957289,20858.079707,19375.902190
760000,36175394,21008.755288,19755.154614
770000,37991277,20267.810424,19290.095549
780000,38028833,20510.752986,19232.479812
790000,38030891,20772.587211,19290.104851
800000,38303520,20885.808928,18795.879567
810000,40166460,20166.078863,18389.257364
820000,40256396,20369.433965,17956.843420
830000,40257840,20617.102159,17961.794365
840000,40549578,20715.382044,17808.979109
850000,42687617,19912.097693,15865.731488
860000,42913928,20040.113783,15051.559116
870000,42942155,20259.812299,14901.380799
880000,43229007,20356.701693,14928.553808
890000,44964203,19793.523306,17570.168665
900000,45283534,19874.773908,16880.443415
910000,45296452,20089.873706,16990.209816
920000,45464480,20235.577312,17893.304907
930000,47318876,19653.890342,16987.496778
940000,47503647,19787.954386,18017.100931
950000,47533741,19985.803348,17878.780971
960000,48026858,19988.815425,15610.499310
970000,49850867,19458.036708,15797.844463
980000,50092228,19563.913188,15452.481495
990000,50104786,19758.591525,15557.876272
1000000,50393403,19843.867262,16902.277371
1010000,52637917,19187.689361,14352.092715
1020000,52776545,19326.767222,14901.369697
1030000,52794764,19509.510451,14870.010089
1040000,53121583,19577.729828,14661.789178
1050000,55179468,19028.817023,15738.421145
1060000,55391495,19136.511842,15296.659592
1070000,55418741,19307.547965,15244.036057
1080000,55692082,19392.343781,15561.180922
1090000,58218199,18722.667804,13163.389586
1100000,58345287,18853.279443,13541.914935
1110000,58370222,19016.5458,13552.518210
1120000,58556093,19126.959171,13966.426805
1130000,62772753,18001.440848,8782.418652
1140000,62997045,18096.086888,8598.899599
1150000,63030468,18245.144555,8583.237881
1160000,63237636,18343.506705,8544.191520
1170000,65159605,17955.909954,16758.475180
1180000,65443078,18030.936748,16353.009138
1190000,65490956,18170.44784,16256.937648
1200000,65779953,18242.639973,15733.679160
1210000,67982109,17798.800564,14171.813397
1220000,68235974,17879.132201,14322.051376
1230000,68282562,18013.383856,14328.669590
1240000,68577251,18081.798,14299.513316
1250000,70997716,17606.200177,13264.327878
1260000,71318037,17667.33989,12978.320041
1270000,71358929,17797.352312,13002.349850
1280000,71747364,17840.376686,12617.846746
1290000,74592049,17294.068433,11128.629429
1300000,74842945,17369.706657,11347.813900
1310000,74892395,17491.762682,11320.329671
1320000,75177105,17558.53727,11662.688232
1330000,77744074,17107.413229,12690.254678
1340000,78028983,17173.10605,12554.778066
1350000,78099670,17285.604408,12471.646491
1360000,78632291,17295.693445,11576.800786
1370000,80861675,16942.513249,12830.378230
1380000,81201635,16994.731695,12607.748975
1390000,81243744,17109.009649,12722.346866
1400000,81734294,17128.673063,12894.894041
1410000,84528450,16680.774343,10908.768605
1420000,84710711,16762.93332,11399.012162
1430000,85172108,16789.533963,10182.355810
1440000,85335597,16874.552363,11107.090961
1450000,87923028,16491.697715,11783.497094
1460000,88108124,16570.549158,11773.664256
1470000,88368992,16634.79425,12512.183739
1480000,88556632,16712.469372,12418.368630
1490000,91402833,16301.464091,11494.896984
1500000,91808317,16338.389037,10810.246925
1510000,92174145,16382.034246,10512.060882
1520000,92403059,16449.671866,10399.261444
1530000,95192576,16072.68197,10554.805431
1540000,95332606,16153.969398,11349.807011
1550000,95602131,16213.02772,11668.659090
1560000,96016371,16247.22934,11070.176060
1570000,98917351,15871.836277,10738.903692
1580000,99243727,15920.4017,10227.246869
1590000,99357899,16002.753842,10650.285108
1600000,99512664,16078.355615,11440.688752
1610000,101953514,15791.510629,13174.523239
1620000,102268774,15840.612307,13222.935049
1630000,102363937,15923.576679,13306.551680
1640000,102553093,15991.716603,13156.038178
1650000,105509609,15638.386073,11248.293423
1660000,105717147,15702.277701,11599.673237
1670000,106037647,15749.123516,10888.175713
1680000,106199430,15819.293945,10969.913094
1690000,108871836,15522.839167,11896.876683
1700000,109192717,15568.803916,11508.903576
1710000,109320947,15642.015981,12182.864801
1720000,109486009,15709.769821,12170.710030
1730000,112270928,15409.153828,11767.848590
1740000,112367241,15484.940135,12600.314252
1750000,112459547,15561.151069,12744.535780
1760000,112740507,15611.070474,12290.682004
1770000,115328034,15347.525997,13084.269894
1780000,115699692,15384.656339,12003.177241
1790000,115824960,15454.354571,11885.614039
1800000,116042406,15511.57083,12114.240926
1810000,120596148,15008.771259,7592.850117
1820000,121442984,14986.456525,6964.646757
1830000,121509040,15060.607836,7037.198632
1840000,122011642,15080.528135,6701.025056
1850000,124010811,14918.054201,11714.186729
1860000,124309167,14962.693781,13955.843015
1870000,124380826,15034.471632,13928.614458
1880000,124802565,15063.79296,14332.176130
1890000,126749883,14911.256368,14603.486144
1900000,127033299,14956.708319,14683.576273
1910000,127096388,15027.964445,14729.915944
1920000,127683210,15037.215935,13885.779053
1930000,131150040,14715.969587,9090.584722
1940000,131602573,14741.353119,8754.125929
1950000,131630392,14814.207953,8822.224242
1960000,132473596,14795.401191,8350.057803
1970000,135876840,14498.42372,8462.384700
1980000,136330583,14523.520375,8460.218993
1990000,136332263,14596.691614,8507.251688
2000000,136741658,14626.120739,9371.935084
2010000,139727023,14385.191618,10389.116569
2020000,139979849,14430.648514,10961.108343
2030000,139981204,14501.94699,10962.084616
2040000,140918946,14476.406884,9575.590670
2050000,144129278,14223.341908,9086.252387
2060000,144615962,14244.623979,8627.917395
2070000,144656144,14309.796617,8556.259546
2080000,145405530,14304.820456,8915.468873
2090000,148791907,14046.46289,8578.851116
2100000,148891056,14104.272321,9356.519412
2110000,149060742,14155.303212,9081.419008
2120000,149585357,14172.510214,9569.774060
2130000,153094985,13912.931243,9295.671610
2140000,153169378,13971.461058,9349.459905
2150000,153336041,14021.491529,9356.070768
2160000,153602980,14062.227178,9956.135755
2170000,157800792,13751.515265,8500.136108
2180000,157880535,13807.908619,8490.483336
2190000,158076283,13854.070696,8438.387745
2200000,158277566,13899.632498,8556.907499
2210000,161953660,13645.878704,9631.897763
2220000,162078509,13697.065784,9528.405845
2230000,162327582,13737.653038,9408.888907
2240000,162762053,13762.421638,8919.637854
2250000,166283187,13531.133487,9238.884525
2260000,166473681,13575.719516,9100.895255
2270000,166964290,13595.721576,8626.810228
2280000,167358910,13623.415688,8701.597635
2290000,171064654,13386.751421,8365.633392
2300000,171209939,13433.799541,8445.485867
2310000,171944003,13434.606382,8032.591436
2320000,172485546,13450.402389,7802.387374
2330000,176299462,13216.149236,7641.158950
2340000,176392525,13265.868267,7718.154605
2350000,176999382,13276.882515,7912.364236
2360000,177418750,13301.863529,8108.320678
2370000,183240049,12933.853778,5763.201297
2380000,183280178,12985.583198,5807.493496
2390000,183937706,12993.529451,5765.081020
2400000,184064579,13038.901961,6018.812702
2410000,186584259,12916.416491,11960.971350
2420000,186707454,12961.45359,11671.076388
2430000,187507387,12959.489431,11205.483067
2440000,187654871,13002.593469,11141.155093
2450000,191748387,12777.160936,7745.741391
2460000,191806205,12825.44535,7845.058525
2470000,192400168,12837.826628,8175.309706
2480000,192938307,12853.849702,7570.830800
2490000,196130454,12695.631653,9128.112373
2500000,196230363,12740.128295,9041.268418
2510000,196536144,12771.187777,9671.236003
2520000,197499446,12759.529462,8769.739313
2530000,201357378,12564.724596,7652.684447
2540000,201559054,12601.765833,7506.533969
2550000,201631842,12646.812005,7849.758757
2560000,202338017,12652.095923,8266.903596
2570000,205505759,12505.73226,9642.315882
2580000,205837111,12534.182915,9350.039048
2590000,205872532,12580.600116,9432.427270
2600000,206733440,12576.581708,9100.375550
2610000,210724605,12385.834108,7664.529668
2620000,210868789,12424.788004,7949.634297
2630000,210967128,12466.397135,7851.456720
2640000,211840176,12462.225296,7832.791826
2650000,216032826,12266.654328,7535.481285
2660000,216188626,12304.070058,7519.027369
2670000,216217394,12348.682734,7618.661607
2680000,216982044,12351.252438,7779.273991
2690000,220901426,12177.377252,8215.914226
2700000,221149471,12208.937185,8063.142469
2710000,221257584,12248.167728,7936.208754
2720000,222110767,12246.142034,7799.212397
2730000,226319648,12062.585039,7382.495586
2740000,226616527,12090.909857,7316.552089
2750000,226677627,12131.766317,7380.015251
2760000,227298338,12142.631681,7710.737839
2770000,231064225,11988.008962,8430.677803
2780000,231190546,12024.713156,8745.044566
2790000,231297405,12062.39214,8658.424712
2800000,232189100,12059.136282,8178.684630
2810000,236359528,11888.668182,7553.864245
2820000,236592456,11919.230426,7404.788306
2830000,236782510,11951.896278,7292.476625
2840000,237624892,11951.609851,7358.633296
2850000,243720256,11693.73464,5434.245091
2860000,243790277,11731.39485,5557.237392
2870000,244061591,11759.326768,5495.199188
2880000,244732814,11767.935623,5627.523769
2890000,248778674,11616.751362,7907.610640
2900000,248877155,11652.335065,7863.369241
2910000,249438842,11666.186295,7438.745188
2920000,250055802,11677.393512,7514.576400
2930000,254321560,11520.847859,7216.457275
2940000,254397534,11556.715797,7245.879314
2950000,254933031,11571.666443,7280.419367
2960000,255648616,11578.392429,7152.034736
