files,time.usec,c_tp.fps,i_tp.fps
1450000,101174173,14331.720804,8014.164234
1460000,101450753,14391.218959,7799.530234
1470000,101491335,14483.995112,7765.238212
1480000,101587917,14568.661744,8085.433929
1490000,104577219,14247.844935,11754.175524
1500000,105084975,14274.16241,11006.482268
1510000,105118410,14364.753044,11028.170082
1520000,105295345,14435.585923,10789.150861
1530000,109501937,13972.355576,8122.292485
1540000,109916528,14010.631777,8278.911563
1550000,109940442,14098.542555,8295.258099
1560000,110098130,14169.177987,8328.501068
1570000,113849738,13790.106394,9200.053084
1580000,114096856,13847.883766,9568.627151
1590000,114098442,13935.334893,9620.009620
1600000,114396358,13986.459254,9306.160585
1610000,118382750,13599.954385,8824.154889
1620000,119844962,13517.464339,6958.813912
1630000,119916949,13592.740756,6874.615773
1640000,120404979,13620.699191,6657.101521
1650000,123862311,13321.243457,7299.854861
1660000,124101776,13376.118002,9396.699034
1670000,124113134,13455.465559,9532.468182
1680000,124270766,13518.867342,10347.181570
1690000,128534644,13148.206175,8561.033642
1700000,128633401,13215.852079,8826.855708
1710000,129032581,13252.466832,8130.995211
1720000,129143249,13318.543658,8209.366764
1730000,134803511,12833.493632,6380.738338
1740000,134824965,12905.621744,6460.403220
1750000,135212029,12942.635451,6473.070087
1760000,135272317,13010.792149,6526.277731
1770000,140813551,12569.812972,6655.529747
1780000,141312714,12596.177298,6165.466636
1790000,141508464,12649.420038,6352.801228
1800000,142011465,12675.032963,5935.468400
1810000,146803549,12329.4022,6677.798557
1820000,147090699,12373.318044,6922.828633
1830000,147592372,12399.014768,6574.721380
1840000,147928762,12438.419514,6759.843219
1850000,151274886,12229.392789,8945.870106
1860000,151280544,12295.037754,9546.892546
1870000,152218111,12285.003327,8647.266956
1880000,152705984,12311.239879,8373.067025
1890000,157123393,12028.762643,6839.352334
1900000,157323678,12077.012336,6619.082086
1910000,157660044,12114.673772,7350.329377
1920000,158118983,12142.754548,7389.618952
1930000,162782320,11856.324446,7068.477823
1940000,163195115,11887.610729,6812.642288
1950000,163572616,11921.310838,6765.245311
1960000,164070348,11946.09522,6721.147165
1970000,168515597,11690.312559,6976.812737
1980000,168581215,11745.08085,7426.523830
1990000,169052203,11771.511786,7299.820224
2000000,170015967,11763.601003,6727.642656
2010000,173928621,11556.464879,7389.584824
2020000,173936837,11613.411137,7468.787006
2030000,174835965,11610.883379,6915.913898
2040000,175557636,11620.115459,7218.042074
2050000,181499180,11294.816869,5283.625687
2060000,181910186,11324.269659,5016.712551
2070000,183125937,11303.696428,4825.106768
2080000,183554172,11331.804542,5002.165938
2090000,188464818,11089.602941,5742.474702
2100000,188755577,11125.499089,5843.347736
2110000,189425698,11138.932163,6349.447225
2120000,189470393,11189.083246,6761.072651
2130000,192802041,11047.600891,9222.490981
2140000,193392141,11065.59961,8627.078155
2150000,194315904,11064.457184,8179.614519
2160000,194551680,11102.44846,7872.021399
2170000,198593743,10926.829653,6906.432686
2180000,199074966,10950.648611,7038.752733
2190000,199798222,10961.058502,7296.183840
2200000,200068459,10996.236043,7250.607646
2210000,203830532,10842.340342,7638.268412
2220000,204254979,10868.7681,7721.988343
2230000,204984407,10878.876265,7712.798521
2240000,205309651,10910.349266,7631.851686
2250000,209773856,10725.836112,6730.240519
2260000,210341928,10744.410406,6571.436692
2270000,211297582,10743.142342,6335.956155
2280000,211629771,10773.53148,6328.993753
2290000,218038543,10502.730244,4839.868709
2300000,218938635,10505.226727,4652.944436
2310000,220387707,10481.528355,4400.379533
2320000,220762649,10509.024106,4379.780393
2330000,227327785,10249.517014,4306.056404
2340000,227948760,10265.464923,4439.450063
2350000,228676491,10276.526414,4825.798332
2360000,228851047,10312.384544,4945.355063
2370000,234211696,10119.050587,5810.650370
2380000,235080686,10124.18349,5608.583151
2390000,235429118,10151.675461,5923.620541
2400000,235483495,10191.797094,6030.955689
2410000,240397673,10025.055442,6466.238074
2420000,241458577,10022.423018,6271.665665
2430000,242127412,10036.038381,5971.669801
2440000,242184792,10074.951362,5968.993763
2450000,246936748,9921.569065,6117.073133
2460000,247571738,9936.513836,6543.259698
2470000,248355231,9945.431751,6422.794240
