files,time.usec,c_tp.fps,i_tp.fps
1530000,7457588377,205.160157,307.641651
1540000,7570512109,203.420849,164.648341
1550000,7624762919,203.285009,143.944874
1560000,7624781984,204.596014,192.530434
1570000,7673000912,204.613556,185.690215
1580000,7801160243,202.533976,173.424338
1590000,7820421627,203.313846,204.437617
1600000,7820687611,204.585591,204.179944
1610000,7863780871,204.736122,209.665628
1620000,7982113050,202.953778,221.052111
1630000,7999059169,203.773965,223.917098
1640000,8052449446,203.664737,172.590970
1650000,8052473836,204.905975,211.984586
1660000,8154532464,203.567771,231.992437
1670000,8236096697,202.765954,168.749650
1680000,8260530476,203.376769,192.232805
1690000,8281232796,204.075896,174.856539
1700000,8369527856,203.11779,186.050499
1710000,8411948655,203.282268,227.464058
1720000,8453845574,203.457703,206.916068
1730000,8453901425,204.639244,231.657599
1740000,8528802355,204.014576,251.138759
1750000,8617213275,203.081895,194.870407
1760000,8644250427,203.603541,210.078679
1770000,8644506066,204.754324,209.858479
1780000,8734811520,203.782302,194.166119
1790000,8835983574,202.58073,182.840176
1800000,8835988645,203.712349,208.617773
1810000,8836033246,204.84305,208.847642
1820000,8935191586,203.688973,199.620655
1830000,8992267357,203.508184,255.944662
1840000,9069696568,202.87338,171.153804
1850000,9097439700,203.353917,153.018410
1860000,9173401258,202.760127,167.919294
1870000,9173511899,203.847776,220.696301
1880000,9283488104,202.510089,187.098146
1890000,9283517326,203.586629,214.964049
1900000,9350135737,203.205606,226.328220
1910000,9350184070,204.274053,226.408040
1920000,9462148930,202.913737,223.887916
1930000,9462928811,203.953769,222.951167
1940000,9507293576,204.053865,254.521189
1950000,9537302824,204.460321,213.767990
1960000,9705515563,201.947026,164.361069
1970000,9733229297,202.399424,147.983456
1980000,9733251811,203.426361,177.023865
1990000,9832117794,202.397901,135.678321
2000000,9832157332,203.414157,315.851558
2010000,9925987709,202.49874,207.513641
2020000,9926249288,203.500833,207.256595
2030000,10042074836,202.149459,190.515163
2040000,10059980137,202.783701,175.575048
2050000,10099698903,202.976348,230.267256
2060000,10099708677,203.966279,230.601527
2070000,10221924623,202.505896,222.407825
2080000,10222911964,203.464532,245.501451
2090000,10305136972,202.811472,194.705880
2100000,10325711608,203.375814,176.988855
2110000,10431790413,202.266334,190.598001
2120000,10447887848,202.911826,177.796834
2130000,10447954997,203.867647,280.076692
2140000,10539471506,203.046234,187.125838
2150000,10610239691,202.634442,224.153331
2160000,10610242330,203.576877,246.374473
2170000,10635818043,204.02756,212.921066
2180000,10727759174,203.211124,212.440891
2190000,10831835889,202.181793,180.508512
2200000,10831866373,203.104426,180.485833
2210000,10831866781,204.02762,204.030898
2220000,10944010444,202.850684,184.970012
2230000,11040351361,201.986325,191.832288
2240000,11043710901,202.830373,188.817716
2250000,11065940939,203.326587,170.886015
2260000,11109822582,203.423591,241.236863
2270000,11243991980,201.885594,196.424467
2280000,11243996086,202.774884,199.715221
2290000,11244031052,203.663614,224.605394
2300000,11287629502,203.762889,224.963123
2310000,11394820424,202.723686,265.201967
2320000,11420142830,203.149823,227.083391
2330000,11439462775,203.680894,204.675062
2340000,11465537907,204.089858,224.834796
2350000,11596971211,202.639116,197.872096
2360000,11615345548,203.179491,204.915180
2370000,11638684861,203.631255,200.780952
2380000,11638686683,204.490426,231.015205
2390000,11781408868,202.861986,216.875451
2400000,11803329258,203.332462,212.784395
2410000,11828045731,203.753017,211.236883
2420000,11828049291,204.598403,211.234945
2430000,11959024741,203.193827,225.205098
2440000,12004214396,203.261948,199.118762
2450000,12004388294,204.092032,226.831227
2460000,12027574089,204.530023,200.476334
2470000,12169994985,202.958177,189.600198
2480000,12200562778,203.269312,203.719530
2490000,12200570375,204.088819,203.892220
2500000,12228237640,204.444833,199.338643
2510000,12363793333,203.012128,206.400108
2520000,12443787739,202.510687,164.456805
2530000,12443806618,203.313992,164.449177
2540000,12454351088,203.944789,176.902349
2550000,12454399305,204.746928,441.472004
2560000,12641413716,202.508996,202.402541
2570000,12659023881,203.017233,185.858697
2580000,12659055818,203.806669,195.403399
2590000,12685622498,204.168144,172.993027
2600000,12831873592,202.62045,210.017988
2610000,12853342141,203.060027,205.847870
2620000,12876803387,203.466646,183.698951
2630000,12876888539,204.241886,209.132786
2640000,13008871588,202.938432,225.991259
2650000,13032460231,203.33843,223.316361
2660000,13052508577,203.792243,227.654061
2670000,13052555818,204.557639,227.703191
2680000,13185847027,203.248225,226.020064
2690000,13209104421,203.647417,226.443904
2700000,13252347423,203.73749,200.161284
2710000,13252353169,204.491985,200.202855
2720000,13337357483,203.938449,264.008182
2730000,13379690537,204.040594,234.485672
2740000,13430936602,204.006622,223.977736
2750000,13467692071,204.192373,185.753710
2760000,13542281418,203.806132,195.194378
2770000,13585550045,203.893106,194.307275
2780000,13603397136,204.360718,231.937122
2790000,13642962823,204.501034,228.218340
2800000,13694471814,204.462066,262.828674
2810000,13776640485,203.96845,209.324967
2820000,13823348602,204.002668,181.858301
2830000,13823517552,204.72358,221.539476
2840000,13914000993,204.110953,182.208125
2850000,14002575673,203.533983,177.041922
2860000,14002578305,204.248099,223.177293
2870000,14002711269,204.960307,223.222112
2880000,14097571535,204.290504,217.899885
2890000,14152560956,204.203325,266.692833
2900000,14202790910,204.185221,199.787621
2910000,14259373354,204.076289,155.846938
2920000,14286434348,204.389698,211.793944
2930000,14399551652,203.478558,161.949420
2940000,14471299572,203.160745,148.970986
2950000,14515415350,203.232214,156.224372
2960000,14604576232,202.676199,125.730066
