files,time.usec,c_tp.fps,i_tp.fps
1440000,127954789,11253.975027,11528.174859
1450000,129505988,11196.393483,13688.930686
1460000,130468201,11190.46625,12465.874668
1470000,130545889,11260.408208,12248.477514
1480000,131429410,11260.797716,11512.046925
1490000,132883942,11212.791987,11841.487480
1500000,133724500,11217.091857,12283.884250
1510000,133805098,11285.070768,12272.916527
1520000,134293621,11318.482506,13965.451568
1530000,135705712,11274.396468,14175.499775
1540000,136364813,11293.235888,15149.718992
1550000,136572079,11349.318333,14456.188893
1560000,136997685,11387.05373,14792.549289
1570000,138899290,11303.153529,12525.136383
1580000,139317018,11341.040906,13549.194585
1590000,139591097,11390.411238,13249.341342
1600000,140340958,11400.805743,11964.323584
1610000,142462472,11301.22184,11225.921101
1620000,142902765,11336.37967,11155.276711
1630000,143546423,11355.211547,10112.946442
1640000,144000364,11388.8601,10930.735753
1650000,146374328,11272.468489,10225.325268
1660000,147064737,11287.54611,9610.828713
1670000,147344520,11333.981067,10531.589899
1680000,147817814,11365.341934,10478.198798
1690000,149484588,11305.513315,12860.661167
1700000,149748683,11352.353596,14903.429503
1710000,149839145,11412.238104,16034.474119
1720000,150397163,11436.385938,15507.788981
1730000,152241134,11363.551719,14510.913295
1740000,152596513,11402.619665,14045.782227
1750000,152790568,11453.586585,13552.784538
1760000,153128479,11493.616416,14644.955033
1770000,156520288,11308.438175,9347.642081
1780000,156993133,11338.075532,9097.897931
1790000,157012426,11400.371586,9474.501511
1800000,157290837,11443.768972,9609.937444
1810000,160493781,11277.695551,10066.709568
1820000,162097408,11227.816795,7836.568367
1830000,162146981,11286.056569,7790.353789
1840000,163022696,11286.771996,6978.538725
1850000,181215465,10208.841723,1930.345043
1860000,182110984,10213.551973,1998.643321
1870000,182112948,10268.352803,2003.409101
1880000,182380118,10308.141154,2066.390865
1890000,186090469,10156.35035,8205.121473
1900000,186783522,10172.20352,8560.658041
1910000,186847891,10222.218671,8447.831368
1920000,186950103,10270.120044,8752.763959
1930000,189398746,10190.141386,12090.885981
1940000,189937698,10213.875499,12681.600519
1950000,190156160,10254.729586,12090.915219
1960000,190186600,10305.668223,12359.041272
1970000,193003802,10207.052812,11095.528058
1980000,193744283,10219.656391,10508.106347
1990000,193934334,10261.205218,10587.124892
2000000,193952537,10311.801181,10621.526595
2010000,196051756,10252.394781,13123.557639
2020000,197468896,10229.459125,10739.370775
2030000,197782281,10263.811246,10395.153572
2040000,197814705,10312.681254,10356.877277
2050000,199340427,10283.914963,12162.967959
2060000,200407146,10279.07458,13613.545478
2070000,200859003,10305.736706,13000.849606
2080000,201080946,10344.09297,12246.493752
2090000,203504401,10270.048165,9606.207916
2100000,206858406,10151.871711,6200.339159
2110000,207197928,10183.499518,6310.218215
2120000,207319381,10225.768521,6411.864514
2130000,209521985,10165.997616,6647.185980
2140000,210321321,10174.907564,11550.962123
2150000,210595721,10209.134306,11772.347521
2160000,210683904,10252.325683,11888.758080
2170000,213042365,10185.767512,11362.409740
2180000,213800451,10196.423767,11497.127155
2190000,214148897,10226.529441,11257.534105
2200000,214187150,10271.391164,11417.982066
2210000,216488539,10208.392602,11607.074976
2220000,217747694,10195.285926,10133.655313
2230000,218101551,10224.594872,10119.782809
2240000,218227411,10264.52172,9900.350497
2250000,220224695,10216.837853,10706.191069
2260000,223433507,10114.866075,7035.053738
2270000,225895995,10048.87227,5131.860592
2280000,228172988,9992.418559,4021.888323
2290000,230264933,9945.06619,3983.969304
2300000,232329582,9899.729428,4496.364970
2310000,233099143,9909.946344,5553.127605
2320000,233840538,9921.290893,7057.723355
2330000,241979746,9628.905057,3414.480453
2340000,243172615,9622.79408,3689.004728
2350000,243690853,9643.365646,3776.538444
2360000,244282794,9660.934204,3830.589865
