files,time.usec,c_tp.fps,i_tp.fps
10000,323871,30876.490949,30876.490949
20000,683741,29250.842059,29250.842059
30000,1078738,27810.274599,27810.274599
40000,1733201,23078.685046,23078.685046
50000,1741500,28710.881424,28216.127069
60000,1860584,32247.939357,33989.240706
70000,1864104,37551.552918,50931.667528
80000,2765731,28925.445027,38739.794485
90000,2778596,32390.459066,38569.235635
100000,2961735,33763.993065,36325.626549
110000,2970366,37032.473439,36157.799870
120000,3956863,30327.054538,33581.500623
130000,3971601,32732.391799,33528.778169
140000,4175490,33528.998992,32955.579998
150000,4185610,35837.070343,32915.200569
160000,5166741,30967.296406,33061.184681
170000,5183485,32796.468013,33006.459364
180000,5360683,33577.810887,33749.777462
190000,5366565,35404.397412,33870.892625
200000,6719228,29765.324231,25765.111077
210000,6729410,31206.30189,25874.476446
220000,7065502,31137.207236,23462.901340
230000,7072307,32521.212668,23450.205248
240000,8666756,27692.022251,20538.857464
250000,8678773,28805.915306,20519.523557
260000,8961396,29013.336761,21098.225956
270000,8979147,30069.671429,20977.113969
280000,10563951,26505.234642,21083.757864
290000,10578295,27414.625892,21057.929311
300000,10866403,27608.031839,20997.298173
310000,10878929,28495.45208,21055.047369
320000,12591650,25413.666994,19726.793770
330000,12604820,26180.461125,19738.221833
340000,12915644,26324.664879,19519.422069
350000,12923604,27082.228765,19563.011237
360000,14526910,24781.594985,20669.057388
370000,14554022,25422.525815,20521.218427
380000,14838349,25609.318126,20804.023498
390000,14853386,26256.639395,20727.729868
400000,16472394,24283.051996,20560.436375
410000,16494603,24856.615221,20612.383611
420000,16787037,25019.305075,20526.631251
430000,16790942,25609.045639,20644.564596
440000,18388529,23927.960741,20875.355860
450000,18397397,24459.982029,21021.718589
460000,18684450,24619.402765,21081.335482
470000,18686992,25151.185381,21096.490071
480000,20293178,23653.269094,21001.244849
490000,20304343,24132.768049,20975.947929
500000,20620983,24247.146705,20655.470369
510000,20622164,24730.67327,20669.997292
520000,22245186,23375.844104,20491.719296
530000,22276760,23791.610629,20279.687308
540000,22564370,23931.534539,20582.621989
550000,22564377,24374.703543,20595.063466
560000,24179701,23159.922449,20677.017237
570000,24191103,23562.381591,20894.897100
580000,24476781,23695.926356,20916.006026
590000,24481232,24100.094309,20867.514757
600000,26057444,23026.049677,21302.169679
610000,26083619,23386.325341,21135.884716
620000,26483950,23410.40517,19928.566055
630000,26488465,23783.93765,19927.930639
640000,27999123,22857.858798,20600.727515
650000,28011389,23204.847143,20749.363254
660000,28327443,23298.961364,21697.939726
670000,28328350,23651.218656,21740.489215
680000,30154327,22550.660806,18559.727989
690000,30184830,22859.164686,18403.996244
700000,30639384,22846.412317,17301.479579
710000,30645793,23167.943476,17260.402953
720000,32524239,22137.335788,16878.263834
730000,32544639,22430.729682,16950.524386
740000,32907203,22487.477894,17638.091929
750000,32911422,22788.441046,17655.141243
760000,34803326,21836.993395,17550.887702
770000,34838603,22101.919529,17437.065272
780000,35203399,22156.951378,17420.115704
790000,35210507,22436.484655,17398.225816
800000,37213157,21497.772952,16598.674347
810000,37241644,21749.845415,16645.575336
820000,37498783,21867.376336,17426.278130
830000,37508933,22128.062134,17403.214200
840000,39559748,21233.704522,17046.004182
850000,39578983,21476.044496,17113.478190
860000,39986687,21507.15812,16077.790783
870000,40147336,21670.180059,15160.686218
880000,42299488,20804.034318,14599.925540
890000,42309510,21035.459877,14649.186769
900000,42561682,21145.780846,15534.010746
910000,42600110,21361.447189,16308.065888
920000,45086260,20405.329695,14353.524436
930000,45302978,20528.451794,13362.427793
940000,45516650,20651.783468,13536.525607
950000,45545364,20858.3249,13581.171607
960000,47962247,20015.742799,13908.268709
970000,47971006,20220.547386,14992.346407
980000,48375892,20258.02439,13989.721751
990000,48421837,20445.320982,13905.918811
1000000,50888630,19650.754992,13668.750809
1010000,50909472,19839.137204,13612.544777
1020000,51112894,19955.825628,14614.530790
1030000,51156454,20134.31189,14627.276873
1040000,53685296,19372.157322,14302.744768
1050000,53705209,19551.176125,14307.497451
1060000,53997124,19630.675145,13868.519501
1070000,54036538,19801.41659,13888.483808
1080000,56477299,19122.727523,14326.632171
1090000,56478967,19299.219832,14420.868728
1100000,56645344,19419.07176,15104.485277
1110000,56662414,19589.705444,15233.011764
1120000,58991317,18985.844985,15910.785046
1130000,59015101,19147.64155,15772.037282
1140000,60097674,18969.120169,11586.377896
1150000,60110946,19131.290996,11599.138416
1160000,62727041,18492.821939,10707.429136
1170000,62736220,18649.51379,10749.454667
1180000,63042121,18717.644351,13584.893870
1190000,63056212,18872.050227,13581.116273
1200000,65184891,18409.173991,16274.386150
1210000,65187541,18561.829169,16317.732357
1220000,65554255,18610.538706,15922.717498
1230000,65576622,18756.684356,15870.433779
1240000,67508148,18368.15313,17217.208428
1250000,67525113,18511.631369,17111.772386
1260000,67839904,18573.13949,17500.499858
1270000,67866081,18713.324555,17471.376426
1280000,69936783,18302.243041,16470.157105
1290000,69947501,18442.402967,16512.631337
1300000,70283972,18496.393459,16366.156752
1310000,70305555,18632.95155,16396.977381
1320000,72814792,18128.184724,13898.497190
1330000,72821423,18263.856228,13918.262221
1340000,73330503,18273.432544,13129.687504
1350000,73342247,18406.853556,13172.228201
1360000,75645924,17978.496766,14128.624169
1370000,75647532,18110.306626,14153.735755
1380000,75997232,18158.556091,14999.649383
1390000,76031316,18281.940562,14875.036676
1400000,78627203,17805.542441,13417.060262
1410000,78651901,17927.093714,13313.943793
1420000,78959797,17983.835495,13501.813462
1430000,79008893,18099.2284,13433.741596
1440000,81396460,17691.187061,14444.307625
1450000,81416563,17809.643966,14468.314752
1460000,81710161,17868.034797,14543.529511
1470000,81752086,17981.192553,14581.547853
1480000,83957243,17628.020491,15620.222409
1490000,83965426,17745.39916,15693.271863
1500000,84843976,17679.510918,12763.995322
1510000,85115612,17740.576194,11892.282087
1520000,86827912,17505.891423,13934.034192
1530000,86837676,17619.080455,13926.364349
1540000,87289094,17642.524735,16359.128680
1550000,87322666,17750.259709,18123.706987
1560000,89391730,17451.27877,15601.731480
1570000,89395683,17562.369315,15637.173784
1580000,89705571,17613.175886,16553.023265
1590000,89786778,17708.62075,16233.028369
1600000,92183917,17356.606793,14325.688072
1610000,92192464,17463.466428,14302.156658
1620000,92636450,17487.716768,13647.782798
1630000,92656961,17591.770574,13936.393603
1640000,95142198,17237.356656,13521.365955
1650000,95145262,17341.904004,13546.473548
1660000,95353856,17408.839764,14719.920395
1670000,95462324,17493.812533,14258.404349
1680000,97890011,17162.118819,14557.031355
1690000,97917434,17259.439213,14429.119117
1700000,98178080,17315.474085,14163.182524
1710000,98251400,17404.332152,14341.667276
1720000,100777118,17067.366423,13854.699531
1730000,100780847,17165.960115,13969.343577
1740000,101015871,17225.016057,14095.470738
1750000,101117270,17306.638124,13957.367222
1760000,103490851,17006.334212,14739.843603
1770000,103495607,17102.175168,14734.267486
1780000,103821657,17144.785119,14256.254754
1790000,103971601,17216.239654,14013.791673
1800000,106531395,16896.427574,13155.540587
1810000,106721959,16959.95854,12397.903267
1820000,107114706,16991.130984,12146.797694
1830000,107451796,17030.892625,11493.608835
1840000,109514438,16801.437633,13409.126184
1850000,109539429,16888.895778,14197.134308
1860000,109982243,16911.820938,13949.253314
1870000,110050155,16992.252305,15394.331576
1880000,112626417,16692.353802,12853.557174
1890000,112733370,16765.222223,12523.712868
1900000,113057615,16805.590672,13006.556605
1910000,113225274,16869.025197,12597.953022
1920000,115960824,16557.315943,11996.136045
1930000,116129912,16619.318544,11776.683462
1940000,116417978,16664.092895,11903.475904
1950000,116587764,16725.597379,11895.946159
1960000,119663630,16379.245724,10802.618339
1970000,119699917,16457.822607,11204.466100
1980000,119905083,16513.061419,11470.833256
1990000,120228576,16551.805454,10986.560141
2000000,124858184,16018.173066,7700.372352
2010000,124893093,16093.764288,7702.415632
2020000,125211876,16132.655021,7537.509000
2030000,125309450,16199.895539,7872.661278
2040000,127432560,16008.467538,15537.745846
2050000,127475531,16081.517637,15489.239238
2060000,127728432,16127.967499,15894.738683
2070000,127871826,16188.085091,15610.511494
2080000,133105558,15626.695318,7050.945549
2090000,133591195,15644.743652,6540.581693
2100000,134149494,15654.17757,6229.499108
2110000,134680030,15666.762177,5875.264607
2120000,136044883,15583.09253,13608.566593
2130000,136108347,15649.297394,15890.975197
2140000,136545139,15672.472969,16696.964701
2150000,136790443,15717.472309,18953.636089
2160000,138510787,15594.453304,16221.231646
2170000,138582466,15658.546587,16167.371092
2180000,139111258,15670.90997,15587.741644
2190000,139473215,15701.939616,14909.951349
2200000,142349499,15454.919163,10420.161763
2210000,142403555,15519.275484,10468.219924
2220000,142998619,15524.625451,10289.756984
2230000,143538889,15535.859414,9838.467127
2240000,146330341,15307.83011,10048.125497
2250000,146565696,15351.477606,9610.438474
2260000,146870974,15387.655835,10329.631452
2270000,147380991,15402.257677,10410.967746
2280000,150238908,15175.829153,10233.929724
2290000,150248961,15241.369955,10859.929981
2300000,150541000,15278.229851,10899.105347
2310000,151190268,15278.761196,10500.680313
2320000,153627918,15101.421865,11802.856882
2330000,153642945,15165.030845,11785.559390
2340000,154200902,15175.008509,10929.254390
2350000,154934791,15167.671411,10682.268476
2360000,157669720,14967.99766,9896.575834
2370000,157691733,15029.323065,9879.499742
2380000,158260336,15038.51224,9853.590427
2390000,159071576,15024.682977,9669.344672
2400000,161612465,14850.339669,10145.216087
2410000,161621544,14911.378399,10178.606554
2420000,161932395,14944.50817,10893.071163
2430000,162627273,14942.143191,11249.552479
2440000,165335677,14757.855318,10743.411871
2450000,165357112,14816.417452,10707.876285
2460000,165980594,14821.009738,9880.937177
2470000,166533365,14831.862672,10240.414204
2480000,170272875,14564.856557,8101.761363
2490000,170363290,14615.824806,7990.127399
2500000,170613202,14653.027847,8634.445220
2510000,171324863,14650.529737,8348.119941
2520000,175042744,14396.483638,8385.974541
2530000,175088204,14449.859798,8465.762551
2540000,175489890,14473.768261,8202.288110
2550000,176639501,14436.182086,7526.382794
2560000,179432670,14267.190027,9111.770905
2570000,179648475,14305.715648,8771.408541
2580000,180262987,14312.422328,8380.303187
2590000,180433722,14354.301243,10542.348482
2600000,185452014,14019.799213,6645.242405
2610000,186111459,14023.854383,6189.091602
