files,time.usec,c_tp.fps,i_tp.fps
1440000,114046064,12626.476965,13066.788275
1450000,114416696,12672.975629,12738.687170
1460000,116150139,12569.937605,12684.741366
1470000,116795191,12586.134647,13261.359515
1480000,116796829,12671.576897,14541.409390
1490000,117070144,12727.412379,15074.725414
1500000,119514957,12550.730366,11887.715769
1510000,119920771,12591.646863,12797.624761
1520000,119923910,12674.703485,12791.481896
1530000,120386624,12709.053125,12060.980316
1540000,122502388,12571.183510,13389.430584
1550000,122792776,12622.892409,13927.552355
1560000,122798965,12703.690133,13912.777321
1570000,123559810,12706.397007,12605.627278
1580000,125653922,12574.219530,12692.231783
1590000,125793704,12639.742288,13329.210164
1600000,125919136,12706.567491,12819.810196
1610000,126615467,12715.666088,13090.474487
1620000,128559658,12601.153622,13765.875496
1630000,128561785,12678.728753,14450.444189
1640000,128898932,12723.146535,13423.737732
1650000,129918369,12700.282591,12110.562166
1660000,131696941,12604.696718,12749.885809
1670000,131968471,12654.537765,11741.616339
1680000,132103415,12717.309390,12482.512780
1690000,132770188,12728.761068,14026.135600
1700000,134629970,12627.203289,13637.778556
1710000,134956709,12670.729841,13385.814651
1720000,134960648,12744.455702,13999.558314
1730000,135882599,12731.578677,12851.773111
1740000,137571122,12648.003263,13600.113153
1750000,137890366,12691.241968,13634.859154
1760000,138324224,12723.729432,11892.105307
1770000,138496665,12780.091131,15301.832471
1780000,140453563,12673.227806,13877.127060
1790000,141335378,12664.911117,11610.990034
1800000,141551914,12716.182700,12392.763865
1810000,141809352,12763.615195,12074.790042
1820000,143668110,12668.086188,12443.432932
1830000,144057504,12703.260498,14694.396953
1840000,144465381,12736.615425,13729.347200
1850000,144613471,12792.722471,14264.729849
1860000,146847139,12666.232469,12582.458354
1870000,147241604,12700.214812,12562.419522
1880000,147530854,12743.097115,13048.557270
1890000,147755739,12791.381322,12729.658960
1900000,149779854,12685.284097,13639.238726
1910000,150192524,12717.011134,13555.094682
1920000,150466311,12760.331447,13626.498361
1930000,150721479,12805.076044,13487.358973
1940000,152944752,12684.318845,12638.637959
1950000,153386922,12712.948239,12521.921188
1960000,153678022,12753.938231,12454.420712
1970000,153811986,12807.844507,12942.860184
1980000,155753317,12712.409842,14242.148571
1990000,156251071,12735.912703,13965.753877
2000000,156680757,12764.809402,13321.188849
2010000,156835068,12816.011276,13231.529942
2020000,159074820,12698.427067,12042.740892
2030000,159202059,12751.091366,13554.782331
2040000,159861697,12761.030555,12574.899244
2050000,159865055,12823.315264,13201.376772
2060000,161863505,12726.772474,14343.678114
2070000,162280882,12755.661508,12991.977779
2080000,162959722,12763.890208,12911.451651
2090000,163094584,12814.649933,12385.707018
2100000,165094390,12719.996119,12380.508746
2110000,165584179,12742.763305,12109.114015
2120000,165846992,12782.866752,13853.917368
2130000,165969708,12833.667214,13912.443429
2140000,168032871,12735.603381,13612.475289
2150000,168852437,12733.011369,12238.935849
2160000,169122928,12771.775096,12210.250750
2170000,169130423,12830.335084,12655.364372
2180000,171185854,12734.697109,12686.398880
2190000,171647561,12758.701535,14310.635235
2200000,171789521,12806.369022,15000.414386
2210000,172120431,12839.847002,13377.890628
2220000,174606542,12714.300247,11693.554045
2230000,174992433,12743.408168,11958.604096
2240000,175100554,12792.649417,12080.821907
2250000,175218173,12841.133779,12912.631200
2260000,177208948,12753.306340,15370.391860
2270000,177756978,12770.244103,14468.927075
2280000,178036077,12806.393167,13626.191994
2290000,178362953,12838.989047,12719.490712
2300000,180227801,12761.627159,13250.065505
2310000,180892090,12770.044284,12758.714840
2320000,181156541,12806.603544,12818.606464
2330000,181422228,12842.968724,13074.993258
2340000,183241925,12770.003371,13270.854152
2350000,183836177,12783.120484,13586.555017
2360000,184127066,12817.235680,13465.633179
2370000,184431854,12850.274769,13290.687946
2380000,186351846,12771.539703,12862.063056
2390000,186832428,12792.211853,13350.016404
2400000,187425834,12805.065069,12125.739064
2410000,187431356,12858.040679,13335.547034
2420000,189280459,12785.260627,13658.342704
2430000,189834413,12800.629568,13324.516945
2440000,190665110,12797.307279,12348.438355
2450000,190784887,12841.688032,11927.726328
2460000,192386277,12786.774807,12879.054729
2470000,192674514,12819.547063,14084.006167
2480000,193566330,12812.145583,13787.303272
2490000,193568087,12863.690697,14371.945961
2500000,195439438,12791.686394,13101.176125
2510000,195960111,12808.729221,12174.347615
2520000,196729563,12809.462704,12645.290435
2530000,196734598,12859.964773,12632.199920
2540000,198573674,12791.222264,12762.280824
2550000,199010749,12813.378236,13112.011324
2560000,199464480,12834.365297,14625.672370
2570000,199607882,12875.243073,13921.352710
2580000,201823427,12783.451546,12308.627763
2590000,202191911,12809.612349,12574.021694
2600000,202684792,12827.800124,12421.156708
2610000,202691303,12876.724168,12972.604130
2620000,204529361,12809.896766,14782.326546
2630000,204985308,12830.187810,14319.482694
2640000,205419996,12851.718681,14624.137724
2650000,205882209,12871.437570,12535.624678
2660000,207875364,12796.129127,11954.561906
2670000,208150859,12827.235078,12636.030821
2680000,208625993,12845.954435,12476.618038
2690000,209046100,12867.975054,12642.660572
2700000,211056951,12792.755639,12572.342042
2710000,211058511,12840.041310,13756.804459
2720000,211623022,12853.043938,13346.550868
2730000,211936882,12881.193562,13837.086297
2740000,213985531,12804.604065,13658.496609
2750000,213992126,12850.940132,13635.054361
2760000,214819729,12847.981947,12512.876532
2770000,214986832,12884.510062,13114.969098
2780000,216914503,12816.109396,13656.668620
2790000,217091856,12851.702737,12904.349734
2800000,217882972,12850.935409,13058.056445
2810000,218440053,12863.941211,11583.388379
2820000,220159790,12808.878497,12325.566275
2830000,220162879,12854.119699,13024.975717
2840000,220904406,12856.239726,13238.746900
2850000,221069700,12891.861707,15211.167126
2860000,222922461,12829.573059,14478.741768
2870000,223094869,12864.482329,13642.611332
2880000,224088613,12852.058663,12561.997383
2890000,224343773,12882.015673,12217.198578
2900000,226130078,12824.477069,12470.316749
2910000,226136662,12868.324730,13150.138750
2920000,227080791,12858.859559,13368.188657
2930000,227213551,12895.357636,13938.360389
2940000,229342741,12819.241573,12450.730126
2950000,229443681,12857.185638,12095.485390
2960000,230372326,12848.765524,12152.384830
