files c_tp.fps
10000 16642.839668
20000 33285.568542
30000 49907.338708
40000 56938.772315
50000 40130.601028
60000 47535.219636
70000 54676.436565
80000 51653.126015
90000 32539.525581
100000 35853.371185
110000 39409.883569
120000 39692.423411
130000 30974.158736
140000 33189.57506
150000 35357.486582
160000 35496.898902
170000 28590.437609
180000 30141.27719
190000 31802.894365
200000 32167.290498
210000 27601.925037
220000 28791.982637
230000 29991.494151
240000 30289.491818
250000 26885.562464
260000 27877.308107
270000 28795.951673
280000 29036.278652
290000 26030.836847
300000 26821.125355
310000 27624.363548
320000 28039.238812
330000 25740.009678
340000 26426.925742
350000 27176.185462
360000 27638.387325
370000 26027.619666
380000 26655.979957
390000 27323.041794
400000 27770.166052
410000 26491.983267
420000 27133.225494
430000 27394.392546
440000 27788.293121
450000 25958.928591
460000 26500.620691
470000 26719.980798
480000 27001.556471
490000 25358.100366
500000 25863.222554
510000 26104.631561
520000 26371.294643
530000 24910.773604
540000 25374.115489
550000 25572.735112
560000 25827.525445
570000 24557.664757
580000 24981.370574
590000 25164.570963
600000 25420.074139
610000 24170.037561
620000 24543.602799
630000 24695.83357
640000 24928.393191
650000 23812.05504
660000 24175.900334
670000 24334.730244
680000 24544.815494
690000 23579.774786
700000 23921.458334
710000 24056.680793
720000 24240.954277
730000 23334.481411
740000 23643.338073
750000 23798.935172
760000 23993.940393
770000 23151.693564
780000 23437.067597
790000 23637.987395
800000 23823.488202
810000 22969.435281
820000 23244.18461
830000 23412.56597
840000 23580.079874
850000 22845.788001
860000 23034.077632
870000 23159.284742
880000 23325.403668
890000 22579.58861
900000 22822.938301
910000 22880.584069
920000 23069.677346
930000 22394.889765
940000 22635.303126
950000 22784.950813
960000 22942.730714
970000 22165.365141
980000 22392.727354
990000 22484.161441
1000000 22622.56726
1010000 21945.66293
1020000 22145.305641
1030000 22247.98957
1040000 22318.070227
1050000 21749.134136
1060000 21954.577512
1070000 22053.468531
1080000 22177.917041
1090000 21723.551347
1100000 21911.820262
1110000 21961.479446
1120000 22102.213779
1130000 21649.888578
1140000 21840.694663
1150000 21857.840823
1160000 21990.933214
1170000 21475.971178
1180000 21646.998687
1190000 21774.399871
1200000 21884.633513
1210000 21374.903387
1220000 21548.387275
1230000 21582.270281
1240000 21697.08017
1250000 21294.803073
1260000 21453.740534
1270000 21297.447905
1280000 21328.878797
1290000 20712.010857
1300000 20869.233766
1310000 20974.430744
1320000 21066.317293
1330000 20564.211456
1340000 20715.188802
1350000 20794.027167
1360000 20861.08452
1370000 20479.392992
1380000 20628.030863
1390000 20685.514067
1400000 20767.221563
1410000 20344.389831
1420000 20488.528473
1430000 20568.948922
1440000 20645.946872
1450000 20231.168023
1460000 20368.2905
1470000 20443.929498
1480000 20468.465079
1490000 20137.747328
1500000 20270.240413
1510000 20333.978459
1520000 20400.626428
1530000 20061.271845
1540000 20181.299622
1550000 20272.847414
1560000 20340.495726
1570000 19990.36159
1580000 20113.965218
1590000 20193.716417
1600000 20209.190637
1610000 19924.141985
1620000 20045.355463
1630000 20071.514684
1640000 20147.311986
1650000 19829.32408
1660000 19947.82658
1670000 20016.468879
1680000 20074.958461
1690000 19780.438537
1700000 19895.369317
1710000 19963.979843
1720000 20018.947002
1730000 19685.661407
1740000 19797.3705
1750000 19831.149659
1760000 19900.459935
1770000 19301.331704
1780000 19386.747089
1790000 19437.196729
1800000 19508.247795
1810000 19250.192045
1820000 19352.866515
1830000 19430.325782
1840000 19455.793951
1850000 19249.220068
1860000 19349.66967
1870000 19380.754225
1880000 19450.161723
1890000 19178.72518
1900000 19276.978177
1910000 19274.840926
1920000 19348.258156
1930000 19012.567061
1940000 19108.668853
1950000 19169.924948
1960000 19181.53055
1970000 18922.010561
1980000 19017.254922
1990000 19072.130683
2000000 19126.744385
2010000 18698.004373
2020000 18782.64455
2030000 18807.310589
2040000 18888.106956
2050000 18507.04766
2060000 18578.631682
2070000 18595.568854
2080000 18671.368404
2090000 18472.110083
2100000 18559.184244
2110000 18576.8705
2120000 18643.438513
2130000 18367.176466
2140000 18444.893132
2150000 18496.581191
2160000 18559.050728
2170000 18337.136261
2180000 18419.249217
2190000 18430.307693
2200000 18435.664174
2210000 17907.256262
2220000 17984.548891
2230000 18028.525299
2240000 18073.552905
2250000 17900.829832
2260000 17979.757673
2270000 18033.621391
2280000 18081.105846
2290000 17874.599584
2300000 17950.017194
2310000 18006.368268
2320000 18059.927401
2330000 17471.242635
2340000 17510.654522
2350000 17548.152036
2360000 17561.672632
2370000 17377.673187
2380000 17440.462749
2390000 17509.635721
2400000 17515.991297
2410000 17334.172691
2420000 17399.344933
2430000 17465.570366
2440000 17507.49685
2450000 17237.254378
2460000 17288.135186
2470000 17314.863902
2480000 17339.217751
2490000 17079.718509
2500000 17117.057531
2510000 17176.959812
2520000 17201.237675
2530000 16946.648067
2540000 16970.873698
2550000 17024.190353
2560000 17075.395153
2570000 16907.518433
2580000 16901.868062
2590000 16932.700863
2600000 16988.485205
2610000 16712.51809
2620000 16712.001586
2630000 16707.108775
2640000 16758.547945
2650000 16631.218427
2660000 16610.38639
2670000 16654.835807
2680000 16684.63575
2690000 16520.404382
2700000 16552.166747
2710000 16563.530472
2720000 16617.508066
2730000 16386.203882
2740000 16379.517387
2750000 16398.110537
2760000 16444.754927
2770000 16179.151074
2780000 16185.993225
2790000 16181.032229
2800000 16222.56826
2810000 16107.07682
2820000 16082.993631
2830000 16134.097037
2840000 16149.264605
2850000 15988.705534
2860000 16005.761089
2870000 16061.609244
2880000 16071.89871
2890000 15737.540688
2900000 15628.63551
2910000 15653.313469
2920000 15691.924446
2930000 15618.331309
2940000 15643.080578
2950000 15687.918608
2960000 15718.333496
