files c_tp.fps
10000 33003.627099
20000 31402.301161
30000 1915.973574
40000 2544.222564
50000 3179.33645
60000 3815.138967
70000 2771.036352
80000 2978.274271
90000 3349.920527
100000 3720.837056
110000 3409.093304
120000 3716.406012
130000 4025.963002
140000 4334.454966
150000 4208.853289
160000 4488.455118
170000 4679.193915
180000 4953.268253
190000 4579.298299
200000 4820.050523
210000 5060.234014
220000 5299.968586
230000 4093.901061
240000 4269.863789
250000 4447.534235
260000 4625.029142
270000 3081.65833
280000 3195.606206
290000 3308.717955
300000 3422.422255
310000 3000.373701
320000 3096.531685
330000 3193.056955
340000 3189.878643
350000 2844.01708
360000 2925.258714
370000 3006.430153
380000 3087.341843
390000 2438.301988
400000 2500.217769
410000 2562.637069
420000 2624.975653
430000 2295.495298
440000 2302.830489
450000 2354.747591
460000 2406.981658
470000 2091.05738
480000 2135.295537
490000 2179.60004
500000 2223.735262
510000 1902.40289
520000 1903.901899
530000 1940.165735
540000 1976.474934
550000 1784.662546
560000 1817.040428
570000 1842.688726
580000 1834.287947
590000 1659.291785
600000 1687.287295
610000 1714.995126
620000 1742.817322
630000 1572.865771
640000 1597.755756
650000 1588.118
660000 1612.354399
670000 1486.585243
680000 1508.718214
690000 1530.843946
700000 1528.77789
710000 1394.371447
720000 1393.069236
730000 1412.319222
740000 1431.444171
750000 1332.345605
760000 1350.058337
770000 1328.272429
780000 1345.322612
790000 1235.902496
800000 1251.540834
810000 1267.068815
820000 1262.027289
830000 1155.789232
840000 1169.679068
850000 1183.565886
860000 1178.477188
870000 1107.232455
880000 1119.914298
890000 1110.947903
900000 1103.051206
910000 1041.111165
920000 1052.48705
930000 1040.592199
940000 1051.676652
950000 977.840415
960000 987.525398
970000 974.143067
980000 984.182342
990000 920.835666
1000000 930.110798
1010000 939.389574
1020000 936.059467
1030000 871.104683
1040000 879.510545
1050000 887.926621
1060000 895.00098
1070000 842.008831
1080000 837.611208
1090000 845.359538
1100000 837.350251
1110000 799.333064
1120000 796.095346
1130000 803.185445
1140000 795.972609
1150000 761.257653
1160000 752.861085
1170000 758.767915
1180000 753.308613
1190000 718.984912
1200000 725.017222
1210000 720.496219
1220000 718.193844
1230000 705.867253
1240000 711.593114
1250000 715.999957
1260000 721.564195
1270000 719.989249
1280000 723.231615
1290000 728.601688
1300000 734.240864
1310000 704.127179
1320000 701.024211
1330000 706.297904
1340000 705.284377
1350000 704.465251
1360000 708.026711
1370000 711.572571
1380000 716.754752
1390000 688.213397
1400000 693.131659
1410000 691.87038
1420000 694.515752
1430000 691.751791
1440000 685.54938
1450000 681.182113
1460000 685.869188
1470000 671.7729
1480000 676.302802
1490000 678.807227
1500000 681.193574
1510000 661.832351
1520000 666.062593
1530000 657.668024
1540000 661.95705
1550000 651.127
1560000 655.295905
1570000 643.65297
1580000 647.74002
1590000 641.420355
1600000 643.353865
1610000 644.764554
1620000 648.763401
1630000 625.199941
1640000 629.006964
1650000 628.089148
1660000 631.894211
1670000 623.6324
1680000 620.318925
1690000 617.767423
1700000 621.416592
1710000 613.962841
1720000 614.89239
1730000 613.243803
1740000 616.786992
1750000 600.370621
1760000 601.310396
1770000 600.240203
1780000 603.629448
1790000 592.525654
1800000 595.566444
1810000 585.899634
1820000 589.13229
1830000 586.511703
1840000 585.31098
1850000 580.664734
1860000 577.784814
1870000 575.604164
1880000 578.345178
1890000 573.20522
1900000 576.207259
1910000 567.927588
1920000 565.57324
1930000 562.675914
1940000 563.453665
1950000 564.085607
1960000 554.031839
1970000 551.793994
1980000 551.72161
1990000 551.955562
2000000 545.384175
2010000 538.225031
2020000 537.84205
2030000 537.770156
2040000 535.439992
2050000 526.501152
2060000 529.029399
2070000 526.54809
2080000 525.028909
2090000 518.469595
2100000 520.593038
2110000 515.994998
2120000 518.182789
2130000 510.964408
2140000 508.286955
2150000 504.944002
2160000 507.153031
2170000 505.422104
2180000 500.638928
2190000 495.917125
2200000 498.065665
2210000 496.137935
2220000 488.350428
2230000 490.42076
2240000 485.506405
2250000 480.913105
2260000 478.371295
2270000 475.215004
2280000 472.944203
2290000 474.807289
2300000 464.402183
2310000 463.273958
2320000 460.856389
2330000 458.470236
2340000 450.21556
2350000 447.807788
2360000 449.656834
2370000 446.448907
2380000 438.155051
2390000 437.258776
2400000 439.035569
2410000 436.06652
2420000 425.440346
2430000 427.091455
2440000 423.771282
2450000 418.79051
2460000 414.151642
2470000 415.687045
2480000 410.942648
2490000 412.538301
2500000 411.253195
2510000 411.377678
2520000 412.975893
2530000 412.55948
2540000 406.963375
2550000 408.223072
2560000 409.662986
2570000 411.11784
2580000 408.581712
2590000 410.155285
2600000 411.329651
2610000 412.662058
2620000 411.960459
2630000 413.413823
2640000 414.500678
2650000 412.897802
2660000 408.956887
2670000 410.422134
2680000 410.621677
2690000 411.087432
2700000 411.963351
2710000 413.463913
2720000 414.165606
2730000 412.8616
2740000 410.150317
2750000 411.442281
2760000 412.222761
2770000 412.304902
2780000 412.291077
2790000 413.639903
2800000 414.819623
2810000 413.535159
2820000 409.355267
2830000 410.801421
2840000 410.067644
2850000 410.446058
2860000 411.194823
2870000 410.158474
2880000 408.37586
2890000 407.456321
2900000 406.698731
2910000 407.78912
2920000 409.011172
2930000 409.391182
2940000 404.418142
2950000 403.767153
2960000 403.964897
