files c_tp.fps
1700000 9265.481919
1710000 9254.700012
1720000 9146.359573
1730000 9050.682209
1740000 9070.987752
1750000 9115.020759
1760000 9052.886314
1770000 9040.181046
1780000 9076.362389
1790000 9121.458379
1800000 9082.177174
1810000 9036.821603
1820000 9075.982183
1830000 9123.935244
1840000 9072.69391
1850000 9045.14634
1860000 9076.831972
1870000 9115.34975
1880000 8930.577543
1890000 8243.655843
1900000 8209.425876
1910000 8195.958414
1920000 7855.311897
1930000 7807.576113
1940000 7828.974613
1950000 7867.258166
1960000 7810.925112
1970000 7789.182802
1980000 7820.012476
1990000 7853.208335
2000000 7826.85004
2010000 7814.280264
2020000 7839.903124
2030000 7877.794345
2040000 7858.078722
2050000 7834.077539
2060000 7862.352317
2070000 7897.55222
2080000 7812.218221
2090000 7779.477902
2100000 7797.942448
2110000 7831.23314
2120000 7787.333219
2130000 7762.362014
2140000 7783.989179
2150000 7812.055746
2160000 7770.308417
2170000 7740.856556
2180000 7765.513855
2190000 7794.651355
2200000 7768.937833
2210000 7726.461206
2220000 7755.630047
2230000 7785.968407
2240000 7765.801375
2250000 7738.909554
2260000 7760.754269
2270000 7783.301102
2280000 7658.310812
2290000 7629.404648
2300000 7636.073147
2310000 7660.691257
2320000 7638.344033
2330000 7555.704006
2340000 7557.666473
2350000 7545.405295
2360000 7318.545268
2370000 7033.976257
2380000 7039.230314
2390000 7024.913279
2400000 6811.664023
2410000 6631.25587
2420000 6651.427367
2430000 6671.827989
2440000 6654.908679
2450000 6628.292873
2460000 6649.305366
2470000 6666.446665
2480000 6651.243845
2490000 6625.842024
2500000 6648.409036
2510000 6655.812354
2520000 6653.931851
2530000 6641.155791
2540000 6666.291062
2550000 6660.055886
2560000 6649.725193
2570000 6637.813392
2580000 6663.593855
2590000 6673.892663
2600000 6655.336809
2610000 6631.664605
2620000 6655.247769
2630000 6668.25175
2640000 6658.687004
2650000 6643.591176
2660000 6661.296727
2670000 6672.37332
2680000 6560.746435
2690000 6440.860382
2700000 6442.177322
2710000 6426.197853
2720000 6257.427201
2730000 5660.758236
2740000 5576.88548
2750000 5511.406948
2760000 5083.797159
2770000 5040.132455
2780000 5051.855342
2790000 5058.235052
2800000 5054.016233
2810000 5049.434412
2820000 5064.866509
2830000 5077.644623
2840000 5065.55806
2850000 5065.91466
2860000 5079.403816
2870000 5090.397541
2880000 5084.39569
2890000 5084.458038
2900000 5101.359035
2910000 5115.314814
2920000 5108.270046
2930000 5105.401644
2940000 5121.695518
2950000 5134.859951
2960000 5124.963252
