files c_tp.fps
10000 16006.556285
20000 32007.579395
30000 47868.877571
40000 51651.958771
50000 37278.21327
60000 44626.421073
70000 51975.437893
80000 50876.700951
90000 37663.301799
100000 41750.480757
110000 45858.918788
120000 44938.114599
130000 35514.603878
140000 38055.8671
150000 40629.728285
160000 39370.291867
170000 30915.948629
180000 32662.772659
190000 34340.150395
200000 34127.689433
210000 28683.316922
220000 30026.824873
230000 31359.139178
240000 31074.976668
250000 26861.043203
260000 27922.23957
270000 28924.209038
280000 28810.594726
290000 25931.469564
300000 26822.250022
310000 27655.97995
320000 27519.694641
330000 25062.119882
340000 25817.119423
350000 26537.414798
360000 26591.037816
370000 24719.873723
380000 25380.141082
390000 26022.365356
400000 26120.968294
410000 24498.068925
420000 25093.173342
430000 25669.867122
440000 25770.878731
450000 24378.101098
460000 24912.883438
470000 25449.73885
480000 25531.713899
490000 24328.238984
500000 24821.156124
510000 25298.065779
520000 25365.133536
530000 24142.66108
540000 24579.177177
550000 25031.807463
560000 25026.141145
570000 23875.030551
580000 24289.148747
590000 24689.249184
600000 24620.480424
610000 23613.968444
620000 23983.411835
630000 24369.102315
640000 24403.410026
650000 23394.19038
660000 23751.177483
670000 24110.783508
680000 24028.226099
690000 22978.518149
700000 23309.025904
710000 23638.650139
720000 23466.678278
730000 22541.601375
740000 22838.603907
750000 23144.930717
760000 23174.083471
770000 22093.81856
780000 22380.431469
790000 22665.49946
800000 22626.604905
810000 21510.368303
820000 21771.530304
830000 22033.454801
840000 22084.411405
850000 21205.86688
860000 21443.431156
870000 21686.644636
880000 21612.125031
890000 20803.305379
900000 21023.630771
910000 21251.972872
920000 21182.358742
930000 20504.084766
940000 20722.852787
950000 20935.634669
960000 20854.352421
970000 20023.115758
980000 20223.851205
990000 20420.084874
1000000 20465.480812
1010000 19618.696455
1020000 19805.711793
1030000 19997.999812
1040000 19941.452662
1050000 19268.984285
1060000 19451.516059
1070000 19623.774103
1080000 19584.970892
1090000 18849.106092
1100000 19017.666634
1110000 19184.258041
1120000 19270.954996
1130000 18480.310431
1140000 18635.296379
1150000 18798.266388
1160000 18768.129548
1170000 18232.662802
1180000 18388.274016
1190000 18538.588719
1200000 18504.591244
1210000 17917.654606
1220000 18062.527704
1230000 18210.383854
1240000 18185.047228
1250000 17693.9558
1260000 17832.779479
1270000 17965.852686
1280000 17965.693189
1290000 17474.139188
1300000 17608.4637
1310000 17739.776678
1320000 17755.363455
1330000 17336.90783
1340000 17465.857832
1350000 17590.478647
1360000 17575.130095
1370000 17122.387338
1380000 17246.478269
1390000 17370.215157
1400000 17389.323477
1410000 17016.278786
1420000 17134.600954
1430000 17251.356352
1440000 17212.482043
1450000 16827.100888
1460000 16940.544409
1470000 17051.694706
1480000 17023.395563
1490000 16576.82528
1500000 16685.323454
1510000 16793.556257
1520000 16792.916253
1530000 16403.019223
1540000 16507.466445
1550000 16613.010394
1560000 16599.751755
1570000 16165.01977
1580000 16264.857433
1590000 16360.924716
1600000 16329.809238
1610000 15965.694344
1620000 16062.609752
1630000 16156.118616
1640000 16138.387857
1650000 15766.106805
1660000 15858.655283
1670000 15953.024514
1680000 15886.158577
1690000 15503.984207
1700000 15592.346788
1710000 15681.175547
1720000 15693.539194
1730000 15291.156029
1740000 15377.573652
1750000 15463.599509
1760000 15448.323379
1770000 15056.107222
1780000 15138.670863
1790000 15220.93985
1800000 15040.041855
1810000 14710.277867
1820000 14786.844508
1830000 14866.941241
1840000 14874.63011
1850000 14612.90363
1860000 14687.624085
1870000 14762.416394
1880000 14652.504553
1890000 14390.084492
1900000 14463.504027
