#files c_throughput i_throughput
3330000 8587.481924 4497.2799957857
3340000 8594.759056 4770.2293753254
3350000 8608.654176 4725.6622977046
3360000 8626.243641 4892.9029234758
3370000 8498.765781 4569.1189395916
3380000 8501.423495 4458.5333975514
3390000 8524.970779 4699.2299181906
3400000 8542.267782 4699.4049117804
3410000 8425.190746 4871.842531264
3420000 8422.833513 4728.8842255919
3430000 8444.787666 4699.0383427753
3440000 8452.432323 4462.9547944756
3450000 8329.672744 4235.7952906941
3460000 8333.564513 4371.8947720368
3470000 8356.182053 4398.6423511313
3480000 8365.691793 4443.8109462523
3490000 8240.001835 4272.7478685923
3500000 8239.022576 4158.3543034645
3510000 8259.441161 4120.8216715956
3520000 8267.468133 4089.7922044333
3530000 8150.559537 4186.0686571665
3540000 8155.115607 4312.3476596784
3550000 8176.550078 4347.7211745245
3560000 8184.113665 4336.5614075411
3570000 8067.217758 4240.5894262166
3580000 8073.24284 4274.9721754936
3590000 8084.337502 4040.3611761807
3600000 8089.957541 3997.1683941805
3610000 7981.537858 4097.5050337432
3620000 7992.895914 4227.4208772674
3630000 8005.686199 4273.8837366103
3640000 8010.299485 4246.8187519451
3650000 7912.971672 4457.2550999388
3660000 7923.663993 4441.8089846504
3670000 7935.212789 4411.2332447849
3680000 7932.416125 4208.6603191
3690000 7841.332169 4293.9731214388
3700000 7848.800337 4209.5957652667
3710000 7861.098067 4233.3543348659
3720000 7859.104576 4247.5542596436
3730000 7749.651485 3728.3303595295
3740000 7765.55552 3919.898823825
3750000 7780.538682 3989.020627533
3760000 7777.436476 3955.1407897639
3770000 7688.81155 4439.0761336652
3780000 7706.556117 4505.7740358409
3790000 7708.105726 4115.893670175
3800000 7697.189721 3907.4371255388
3810000 7620.993396 4161.4760784489
3820000 7626.475315 3847.9194416089
3830000 7628.490702 3855.4053404376
3840000 7622.550877 3967.5883663538
3850000 7557.617494 4217.1957039368
3860000 7548.896958 3829.1106276331
3870000 7555.966369 3955.3848392297
3880000 7546.93599 3865.6448735372
3890000 7491.816793 4076.0600923022
3900000 7481.053656 4006.4275131059
3910000 7491.92541 4116.4214715108
3920000 7484.569672 4154.4292792934
3930000 7436.464451 4327.2509518857
3940000 7415.295098 3993.1019146523
3950000 7424.651465 3954.0175362095
3960000 7419.64039 4010.2731017884
3970000 7372.35285 3991.4471469647
3980000 7350.968116 3963.9011481009
3990000 7359.167786 3933.3818871875
4000000 7348.61094 3772.8844400695
4010000 7303.676462 3794.9987199266
4020000 7286.009586 3877.0738944526
4030000 7293.6979 3864.3889375786
4040000 7283.021296 3848.2689227725
4050000 7236.590492 3767.4493034253
4060000 7221.204043 3812.8769483738
4070000 7234.987882 3995.0704631241
4080000 7220.587973 3869.9330772103
4090000 7177.928028 3942.2491923916
4100000 7155.35533 3715.9902291094
4110000 7170.666268 3764.9323261531
4120000 7149.018114 3554.9295762367
4130000 7106.398174 3519.8539124998
4140000 7094.460693 3789.1450601935
4150000 7097.851608 3473.5893325431
4160000 7079.474802 3536.2889166503
4170000 7036.373027 3487.8308693781
4180000 7031.381877 3661.7066517558
4190000 7034.71345 3658.3938262428
