# files c_throughput i_throughput
2130000 14250.334747 9377.3157498893
2140000 14304.266767 9367.6705213941
2150000 14365.000018 9924.7406819439
2160000 14363.095845 10158.1548752554
2170000 14113.432388 9336.9330474753
2180000 14166.794076 9356.1604979905
2190000 14223.017591 9288.4382846372
2200000 14228.102389 9438.0468708876
2210000 14003.164284 9834.6862851402
2220000 14046.467689 9601.8058958655
2230000 14097.61534 9507.9244968296
2240000 14104.09048 9533.7905127692
2250000 13847.710073 8583.2010476709
2260000 13896.56035 8727.298110618
2270000 13944.923866 8694.7694753083
2280000 13923.330727 8105.7853473352
2290000 13632.364954 7271.5981997415
2300000 13678.462592 7249.8178520133
2310000 13711.488428 7031.588527868
2320000 13704.823202 7233.8656345754
2330000 13469.903198 8006.9868883588
2340000 13495.739603 7632.8594701876
2350000 13548.457861 8032.7543588552
2360000 13579.515761 8873.6912243819
2370000 13415.048754 10842.9352150744
2380000 13443.627945 10966.43638933
2390000 13490.288341 10772.9279464432
2400000 13517.314269 10641.4450266004
2410000 13161.889366 6213.9358673809
2420000 13197.663246 6318.8667638752
2430000 13242.049366 6307.3048272677
2440000 13254.021486 6111.529916583
2450000 13103.210718 10328.8099269804
2460000 13134.209954 10174.6245174111
2470000 13177.522661 10167.6337736528
2480000 13161.683539 9236.437557277
2490000 12960.413349 7772.3811452538
2500000 12991.755416 7793.3393412917
2510000 13035.805223 7833.5971662632
2520000 13015.15588 7700.1840858166
2530000 12845.717545 8282.7824741407
2540000 12863.94389 7965.9392541207
2550000 12900.131081 7803.6477459385
2560000 12879.478035 7773.9415543466
2570000 12616.771287 5930.9122948327
2580000 12650.721455 6163.4915329
2590000 12679.037742 6058.9838911442
2600000 12688.049892 6502.5763195556
2610000 12488.409763 7551.9275177072
2620000 12510.483857 7294.7228589558
2630000 12535.753769 7238.8599460899
2640000 12543.272091 7201.7961317298
2650000 12394.239545 8306.9932473133
2660000 12432.248743 8819.6468294188
2670000 12471.847374 9340.8860781564
2680000 12487.924107 9671.3458962517
2690000 12296.440822 8075.1212382191
2700000 12333.215078 8062.3461304076
2710000 12369.327695 7986.9572882154
2720000 12374.309656 7687.9965210972
2730000 12165.655154 7092.539367237
2740000 12200.066051 7057.2501611039
2750000 12223.735955 6800.6230664249
2760000 12217.051267 6553.5963752758
2770000 12042.984656 7133.6738238887
2780000 12082.985317 7290.4310916635
2790000 12099.633062 7125.8467282202
2800000 12102.616425 7351.3587391779
2810000 11929.23184 7211.8929748752
2820000 11971.417299 7291.966144093
2830000 11990.855409 7369.6285100694
2840000 11977.570178 6950.5635946993
2850000 11751.808339 5747.0876225945
2860000 11786.07436 5635.2536926904
2870000 11802.724687 5593.6201521954
2880000 11823.998064 6189.4842406604
2890000 11653.785752 7309.6529909265
2900000 11685.989766 7271.1989876271
2910000 11705.659808 7361.737345843
2920000 11716.596555 7083.7897333725
2930000 11573.074633 7713.4038602942
2940000 11603.86274 7687.1366397256
2950000 11619.844627 7578.1444015829
2960000 11634.338861 7692.1005909525
2970000 11466.408127 6845.0884668973
2980000 11493.68741 6769.5090284218
2990000 11502.203159 6585.2607931255
3000000 11517.873694 6616.5222640595
3010000 11365.489735 6873.6340731678
3020000 11397.29832 7014.6863015957
3030000 11400.579003 6866.038100399
3040000 11412.974441 6781.0701030967
3050000 11244.353339 6239.8105756373
3060000 11269.304899 6098.5157259826
3070000 11292.227404 6565.5107421791
3080000 11288.695858 6176.847773197
3090000 11102.527672 5659.5145633235
3100000 11138.261402 5894.6033259827
3110000 11142.697254 5526.2732118079
3120000 11133.133464 5401.5797723346
3130000 10952.951042 5367.1585817475
3140000 10987.668159 5365.5243361449
3150000 11000.262494 5517.0633094403
3160000 10991.878678 5524.5368123383
3170000 10812.010429 5387.3998555606
3180000 10843.745051 5346.3806406178
3190000 10856.443562 5349.0867511082
3200000 10847.098974 5315.7728554784
3210000 10643.572074 4763.0314442648
3220000 10670.276764 4696.9040814415
3230000 10679.620144 4645.4915066178
3240000 10669.788673 4623.5462420535
3250000 10500.244914 5046.6111238589
3260000 10523.947001 5001.9739007947
3270000 10528.403372 4912.0799146066
3280000 10509.488769 4740.5783684759
3290000 10345.834323 4713.7593181706
3300000 10377.095604 4855.3429424826
3310000 10379.564916 4814.9674274117
3320000 10352.679235 4656.0240002999
3330000 10215.085528 5008.7189375869
3340000 10227.552353 4672.464341046
3350000 10238.178885 4813.0167071604
3360000 10231.52292 5190.1354246191
3370000 10092.005943 5038.2865603475
3380000 10095.917278 4866.2108387378
3390000 10113.598836 5008.9999172033
3400000 10098.333593 4823.7207541874
3410000 9980.332073 5165.0684994424
3420000 9981.697186 5103.1427913101
3430000 10004.732939 5231.8480441238
3440000 9984.360486 5095.7828713587
3450000 9866.54607 5003.4786585401
3460000 9878.472744 5242.8295175373
3470000 9900.828565 5236.9860581753
3480000 9898.094425 5678.6054222272
3490000 9802.269435 6275.9244618845
3500000 9805.196601 5972.8191935704
3510000 9826.928857 5964.7471446663
3520000 9784.683808 4900.1070356804
3530000 9681.529727 4666.4628223143
3540000 9686.326512 4700.32601991
3550000 9707.715587 4702.1654259089
3560000 9693.30896 5320.751530141
3570000 9583.334803 5056.9667371155
3580000 9582.630073 4920.6496062484
3590000 9608.058779 5027.5446527358
3600000 9594.31891 5026.1346451781
3610000 9480.394121 4840.1685638038
3620000 9488.030065 5037.3215105464
3630000 9508.163848 4918.5325031181
3640000 9502.044819 5093.3411919493
3650000 9388.390377 5004.891034721
3660000 9395.185474 4982.6429609637
3670000 9415.664841 5000.7507565043
3680000 9405.11952 4877.5604362566
3690000 9290.729823 4766.4152557636
3700000 9287.634377 4536.2104777475
3710000 9310.782524 4604.7045167709
3720000 9301.528613 4620.003011821
3730000 9187.761262 4542.9972087245
3740000 9187.143481 4591.6501959428
3750000 9211.650923 4634.7783279542
3760000 9201.3045 4595.8807566973
3770000 9076.996269 4273.1463531825
3780000 9082.213669 4392.0015146913
3790000 9099.292969 4245.0555984218
3800000 9082.264079 4098.2909526143
3810000 8975.750744 4375.7002318964
3820000 8982.822943 4415.9956214732
3830000 8997.466504 4367.0482171587
3840000 8999.347336 4819.4315564198
3850000 8882.188648 4456.9744993626
3860000 8891.826601 4519.5395968092
3870000 8899.480083 4356.5956301148
3880000 8906.602581 4477.1440243755
3890000 8793.282137 4478.5606240889
3900000 8806.365129 4568.8381773736
3910000 8810.333323 4474.1763299134
3920000 8827.863828 4752.4801379245
3930000 8706.285497 4437.1236825712
3940000 8715.6169 4347.5430265147
3950000 8720.152972 4358.8900847309
3960000 8739.887346 4421.5750712994
3970000 8628.230082 4587.4063651324
3980000 8638.830619 4625.126532977
3990000 8637.635743 4465.1558215322
4000000 8658.14895 4495.6807226374
4010000 8532.74631 4066.4192737059
4020000 8540.406628 4002.7699291224
4030000 8537.477864 3958.6699129306
4040000 8553.751367 3877.893658571
4050000 8413.128114 3497.6341052839
4060000 8428.968353 3646.75722485
