#files c_throughput i_throughput
3990000 1620.559621 8197.5690763929
4000000 1622.943851 6939.1636094667
4010000 1626.064324 6180.3023871184
4020000 1628.298168 5374.4619041625
4030000 1631.502898 4998.3156190087
4040000 1634.165485 5296.051034143
4050000 1637.422683 5462.8961950509
4060000 1640.177297 6147.3681668029
4070000 1644.155691 7519.4535709838
4080000 1647.26984 8666.0959593363
4090000 1650.864981 9780.2513251823
4100000 1653.023121 8061.3740733664
4110000 1655.666617 5756.1101595509
4120000 1653.551064 2706.0256394397
4130000 1653.940969 2043.2095015701
4140000 1624.834748 591.301954266
4150000 1573.051236 256.7376271344
4160000 1575.516429 268.8231369636
4170000 1578.722591 277.1813020056
4180000 1567.706567 337.9409366469
4190000 1571.312785 1409.6804095624
4200000 1574.916411 1514.9148027208
4210000 1578.519099 1557.5890395116
4220000 1582.205255 47162.2064298406
4230000 1585.865254 53084.8396686291
4240000 1589.164452 31732.3994776188
4250000 1592.431934 22012.5531641519
4260000 1594.508469 8876.4816153212
4270000 1597.484817 7094.4293796291
4280000 1599.7035 5385.7104508056
4290000 1602.732221 5124.7117905828
4300000 1604.988803 5349.9586805758
4310000 1608.220924 5691.355350094
4320000 1610.162894 5360.0917784498
4330000 1613.383327 5616.453629164
4340000 1615.346547 5274.5633891163
4350000 1618.374417 5061.8328349554
4360000 1620.002021 4764.0000482655
4370000 1623.469618 5022.1787988051
4380000 1625.198467 4804.5299823207
4390000 1628.35879 4948.2230330149
4400000 1579.249842 422.037669679
4410000 1582.807848 423.629861278
4420000 1585.881842 434.6058027698
4430000 1589.435693 438.6606078038
4440000 1592.910119 32832.4676656283
4450000 1595.742989 16117.528252653
4460000 1597.63343 8817.8950472588
4470000 1600.711659 7469.3496612645
4480000 1602.184981 4529.8805274887
4490000 1605.302998 4813.3964119024
4500000 1606.972642 4614.9579396898
4510000 1610.066312 4640.9444725659
4520000 1611.272574 4417.6404535334
4530000 1614.340601 4386.1969864936
4540000 1614.882755 3618.9191831602
4550000 1617.716719 3484.5360507215
4560000 1617.237618 2780.3540097771
4570000 1619.297063 2482.473094107
4580000 1600.010381 782.2917313226
4590000 1596.193834 635.07733708
4600000 1599.665931 714.5709921193
4610000 1562.384531 311.51239417
4620000 1565.768927 453.7950101163
4630000 1569.029372 531.3615911712
4640000 1572.413984 531.3748334851
4650000 1574.52683 15093.5536043068
4660000 1577.77189 13768.442446815
4670000 1581.073196 14179.2206867213
4680000 1583.671699 9343.3755734643
4690000 1586.775018 16581.5181918217
4700000 1588.601663 7929.214173979
4710000 1591.479763 6872.9891543769
4720000 1593.48947 5801.3970877767
4730000 1596.518452 5701.0768828864
