#files c_throughput i_throughput
1640000 1090.378415 1012.7536325861
1650000 1083.314916 1009.8764868851
1660000 1084.367008 1051.4628411815
1670000 1081.302672 915.8974591369
1680000 1087.484448 980.7602186712
1690000 1081.469597 1010.4687437844
1700000 1081.031796 958.6653675727
1710000 1078.941207 988.7855794402
1720000 1084.998338 989.9469430468
1730000 1078.02559 950.1808932996
1740000 1077.49555 945.9805900953
1750000 1073.632488 887.0481196565
1760000 1078.757102 864.8399015965
1770000 1071.86696 859.4999664339
1780000 1073.745401 932.5573778701
1790000 1070.73767 957.7581946679
1800000 1076.224989 975.4785266376
1810000 1049.804539 549.4042371246
1820000 1050.215833 531.7137296194
1830000 1034.667093 412.6256794309
1840000 1028.76833 344.7272325617
1850000 993.708844 290.7360317048
1860000 993.231058 286.3300494107
1870000 974.092011 264.81004071
1880000 972.318595 275.9075102771
1890000 908.898438 183.7155182808
1900000 902.528728 172.02813072
1910000 906.954207 214.8074814113
1920000 911.549016 231.5054589317
1930000 900.808075 634.1103523274
1940000 895.474943 653.0402604265
1950000 899.82123 654.1574492937
1960000 896.812098 504.9586391628
1970000 876.536075 381.0891215576
1980000 861.450174 303.026376053
1990000 860.305772 273.9089415698
2000000 848.154697 231.8286059685
2010000 845.228541 306.3444701634
2020000 829.591315 293.0745224001
2030000 833.490922 326.7750490696
2040000 837.354583 511.6168305628
2050000 841.222481 679.4102166153
2060000 844.599475 9775.1097526849
2070000 847.212035 5148.9039901373
2080000 850.729646 4589.1839638591
2090000 853.634037 3500.6840360249
2100000 855.365282 2489.7988561098
2110000 857.287389 2229.2093468552
2120000 860.478892 2129.4392864969
2130000 860.645759 1507.7352552912
2140000 859.907448 1192.3052494896
2150000 852.82652 669.1548653133
2160000 851.336347 544.6383348229
2170000 815.732458 215.8660657389
2180000 805.40269 183.418409006
2190000 806.187625 204.6447343917
2200000 807.393043 213.183768241
2210000 808.611644 548.7443180387
2220000 811.265196 1344.7219553324
2230000 813.074742 1527.5305211435
2240000 814.860922 1658.6334400813
2250000 817.048703 1929.1803984315
2260000 819.697863 1937.328853471
2270000 821.697672 2010.2568696992
2280000 822.91696 1843.6097044692
2290000 823.276093 1441.1250405116
2300000 822.707803 1038.0760385189
2310000 821.596303 815.8843114833
2320000 820.432309 699.9670462357
2330000 822.700721 791.0500674434
2340000 818.437338 630.3101060291
2350000 811.240044 469.4835411137
2360000 808.063922 431.1108636228
2370000 804.731749 354.1541397135
2380000 797.061536 315.3067147994
2390000 766.013147 179.1704616596
2400000 755.579819 156.3675476426
2410000 752.558089 155.4425325272
2420000 751.785911 171.6488939869
2430000 748.057705 311.6196456608
2440000 737.357001 301.3236707922
2450000 738.458164 346.8822784513
2460000 726.584575 239.9490567013
2470000 727.445715 272.0535704536
2480000 730.274583 460.475640722
2490000 733.054664 506.1892577982
2500000 735.86666 3433.1700530782
2510000 738.658541 15328.8766913145
2520000 741.460988 14746.9329880784
2530000 743.792278 8435.2667880542
2540000 745.823425 4832.5452338902
2550000 747.632813 3146.2853745892
2560000 749.189551 2182.1633798616
2570000 750.310637 1683.4541092945
2580000 752.558496 1764.2058055353
2590000 753.508422 1510.0613432786
2600000 753.447502 1184.1784471655
2610000 752.91538 969.0620149855
2620000 751.390366 683.0091025445
2630000 749.84894 570.4597450854
2640000 748.480671 523.9666790575
2650000 751.02951 645.5274762499
2660000 744.010046 452.738403337
2670000 743.768831 485.1308765211
2680000 743.859939 528.516136289
2690000 736.909736 328.166377434
2700000 729.131351 312.9499888576
2710000 725.412441 274.0087903138
2720000 725.692464 275.2632945635
2730000 722.88972 317.1320908174
2740000 717.848972 351.1162695698
2750000 715.981024 380.6691513817
2760000 712.589699 319.8659101821
2770000 714.95647 408.7801713196
2780000 710.637041 420.9458521031
2790000 703.116072 314.5483297315
2800000 690.845333 222.4582823359
2810000 691.218164 209.5064192341
2820000 693.116328 255.4308682998
2830000 695.307811 391.8133624314
2840000 693.250583 916.6492808224
2850000 695.546207 1241.7549630225
2860000 697.626127 1288.8263263362
2870000 699.454011 1209.8985045674
2880000 697.510091 1237.251045992
2890000 699.445824 1164.7082640594
2900000 700.693821 1022.0293097119
