#files c_throughput i_throughput
1810000 117.151591 112.8405147711
1820000 117.517169 112.487776438
1830000 117.150693 116.1959188531
1840000 117.555508 117.6887722505
1850000 117.459394 133.3083472768
1860000 117.5809 120.5556352853
1870000 117.425057 131.5164322859
1880000 117.530115 116.3737791253
1890000 117.415595 115.4249767926
1900000 117.773121 127.4625843603
1910000 117.35506 114.1733185415
1920000 117.70657 126.6429955232
1930000 117.297155 111.9608503368
1940000 117.653385 112.2334451647
1950000 117.298285 114.6497732791
1960000 117.652392 115.1092321491
1970000 117.241025 114.5951393055
1980000 117.589202 114.5582184748
1990000 117.435528 124.539136367
2000000 117.539562 112.2640964399
2010000 117.394193 125.466992328
2020000 117.485049 112.5503965653
2030000 117.349412 113.2189690743
2040000 117.673078 124.7589094741
2050000 117.351258 115.2334840042
2060000 117.690517 129.0917395306
2070000 117.343807 117.0600546492
2080000 117.671284 117.5798624776
2090000 117.25338 112.4467773657
2100000 117.814358 124.5646904436
2110000 117.200724 110.2441746866
2120000 117.525966 110.4341776656
2130000 117.147459 111.8673098453
2140000 117.678644 110.9677188968
2150000 117.538171 138.586559676
2160000 117.628588 123.3364568051
2170000 117.483509 138.6650556869
2180000 117.790253 124.0864713117
2190000 117.434531 112.1206415094
2200000 117.752638 124.8633419806
2210000 117.369389 111.4940068528
2220000 117.664303 111.1849544642
2230000 117.300645 110.4089245594
2240000 117.599691 109.7586830451
2250000 117.268029 111.9275403012
2260000 117.774933 124.2590240914
2270000 117.330139 118.9982257537
2280000 117.846968 133.5756719103
2290000 117.312045 119.8422959392
2300000 117.824309 120.6829350713
2310000 117.496376 127.7697222108
2320000 117.7888 114.5655454738
2330000 117.456454 126.361626875
2340000 117.749864 113.6219493101
2350000 117.412237 112.749514767
2360000 117.911644 125.5032361859
2370000 117.403471 114.3975854032
2380000 117.896627 127.1690551572
2390000 117.420834 117.9281269606
2400000 117.912123 117.94039089
2410000 117.574953 128.7141041263
2420000 117.866941 116.1271343843
2430000 117.547303 125.6322657983
2440000 117.863033 114.9906112526
2450000 117.556054 116.4284922478
2460000 118.035859 129.2416293394
2470000 117.505053 114.9941152694
2480000 117.980769 125.6363247336
2490000 117.443132 110.9172566472
2500000 117.914728 110.91461229
2510000 117.393037 110.8668120507
2520000 117.860688 110.8647152571
2530000 117.572899 126.2571416298
2540000 117.840076 113.3547587328
2550000 117.528265 126.6855128931
2560000 117.798022 113.9800529263
2570000 117.497978 112.9457222265
2580000 117.760963 112.9459312477
2590000 117.428081 111.3756944606
2600000 117.8759 123.0837377072
2610000 117.372536 109.8382952686
2620000 117.82221 121.9118892559
2630000 117.3243 110.9738249333
2640000 117.770336 111.2919344366
2650000 117.271433 111.0308966488
2660000 117.713946 111.0313700559
2670000 117.404143 122.9034598252
2680000 117.651582 110.3102932301
2690000 117.342541 122.2535837335
2700000 117.595397 110.2141621215
2710000 117.486333 123.2454753326
2720000 117.177595 92.2712560361
2730000 117.608391 138.7481864164
2740000 117.495617 111.1307241886
2750000 117.383096 110.7875853862
2760000 117.45502 139.9930778449
2770000 117.367177 102.9554449856
2780000 117.6517 129.4293092816
2790000 117.362484 115.962558052
2800000 117.603062 128.8050567424
2810000 117.2918 112.2974182015
2820000 117.526876 109.4559378413
2830000 117.244816 109.5816022896
2840000 117.485434 109.7979478472
2850000 117.364774 122.7288315575
2860000 117.423196 110.5478104289
2870000 117.29504 120.9610151442
2880000 117.524211 120.344374742
2890000 117.264189 110.5157328536
2900000 117.499987 123.2636348533
2910000 117.216605 111.8501354088
2920000 117.437382 111.5058405793
2930000 117.168372 110.6368439723
2940000 117.404631 110.88077359
2950000 117.287088 122.6525202642
2960000 117.352277 111.4560367504
2970000 117.227737 121.7461177719
2980000 117.294632 109.7376806691
2990000 117.196947 110.910478119
3000000 117.273775 111.7423294561
3010000 117.209536 115.8737211097
3020000 117.442336 129.6007802748
3030000 117.213736 118.4824795932
3040000 117.451062 132.4706069693
3050000 117.209252 117.1878849477
3060000 117.59352 130.2529990326
3070000 117.152465 112.6902999337
3080000 117.526304 123.5412097262
3090000 117.137207 111.8929435786
3100000 117.516247 111.8915009721
3110000 117.14582 116.6380556455
3120000 117.522453 117.2266819671
3130000 117.28115 129.5821167102
3140000 117.501003 116.3315034205
3150000 117.244789 125.4875645404
3160000 117.616963 125.4884208122
3170000 117.176003 109.4945145972
3180000 117.545591 121.1545830272
3190000 117.139515 109.4036322477
3200000 117.351603 99.5995021608
3210000 117.258379 124.1767117491
3220000 117.309237 101.1413749599
3230000 117.358139 137.8805351415
3240000 117.111557 100.6422354511
3250000 117.322536 122.71052911
3260000 117.228688 111.088349173
3270000 117.283893 111.5835304763
3280000 117.174515 122.5091500486
3290000 117.216216 109.1774421532
3300000 117.109918 108.1775310956
3310000 117.164394 108.1556763259
3320000 117.041132 107.048881713
3330000 117.0964 108.0151101194
3340000 117.136889 119.4056151189
3350000 117.186972 119.0859429471
3360000 116.925862 108.0901417264
3370000 117.131913 120.1658683801
3380000 116.863839 97.8233718605
3390000 117.064342 107.6315190893
3400000 116.953992 119.3662286443
3410000 117.153479 118.9993824512
3420000 116.907101 120.6821822909
3430000 117.098083 120.030077248
3440000 116.858192 109.2514842587
3450000 117.049227 108.7957751172
3460000 116.80855 108.955549683
3470000 116.99001 108.4103093698
3480000 116.73004 106.6698462269
3490000 116.925584 107.162172432
3500000 116.66912 105.7502178815
3510000 117.002376 118.0851686566
3520000 116.739771 117.5926239818
3530000 116.926197 116.9797060066
3540000 116.818515 131.5588847179
3550000 116.57545 88.3021586329
3560000 116.903829 133.4014706233
3570000 116.658827 97.0702940767
